chip,mask_ratio,100M,300M,600M,tiny,rank_tiny,rank_100M,rank_300M,rank_600M,metric
chip_093_213_merged.tif,0.8,30.98388,31.257079999999995,28.9741,30.937400000000004,3.0,2.0,1.0,4.0,block_psnr
chip_093_331_merged.tif,0.2,33.916199999999996,34.31398,35.05426,31.43792,4.0,3.0,2.0,1.0,block_psnr
chip_093_331_merged.tif,0.4,32.89852,33.552839999999996,34.38778,30.786199999999997,4.0,3.0,2.0,1.0,block_psnr
chip_093_331_merged.tif,0.6,31.57734,33.22474,34.082679999999996,30.34474,4.0,3.0,2.0,1.0,block_psnr
chip_093_331_merged.tif,0.8,31.76954,32.94206,34.3485,29.90842,4.0,3.0,2.0,1.0,block_psnr
chip_093_355_merged.tif,0.2,36.45704,36.5163,37.84198,34.05748,4.0,3.0,2.0,1.0,block_psnr
chip_093_355_merged.tif,0.4,36.393420000000006,36.87456,36.15178,34.56598,4.0,2.0,1.0,3.0,block_psnr
chip_093_355_merged.tif,0.6,36.45792,36.945100000000004,37.60668,33.96002,4.0,3.0,2.0,1.0,block_psnr
chip_093_355_merged.tif,0.8,36.03004,36.41678,36.43094000000001,33.59212,4.0,3.0,2.0,1.0,block_psnr
chip_094_329_merged.tif,0.2,32.972480000000004,33.463319999999996,34.15134,31.233719999999998,4.0,3.0,2.0,1.0,block_psnr
chip_094_329_merged.tif,0.4,31.261540000000004,31.875080000000004,32.871,28.752699999999997,4.0,3.0,2.0,1.0,block_psnr
chip_094_329_merged.tif,0.6,31.02796,31.55994,31.270120000000002,29.94944,4.0,3.0,1.0,2.0,block_psnr
chip_094_329_merged.tif,0.8,31.0936,31.5411,32.0515,30.050720000000002,4.0,3.0,2.0,1.0,block_psnr
chip_095_323_merged.tif,0.2,33.60624,33.589639999999996,34.536,31.16542,4.0,2.0,3.0,1.0,block_psnr
chip_095_323_merged.tif,0.4,33.88734,34.1123,34.28994,32.23832,4.0,3.0,2.0,1.0,block_psnr
chip_095_323_merged.tif,0.6,33.59424,33.81932,34.3341,32.05128,4.0,3.0,2.0,1.0,block_psnr
chip_095_323_merged.tif,0.8,33.17212,33.163959999999996,33.83404,31.59758,4.0,2.0,3.0,1.0,block_psnr
chip_097_316_merged.tif,0.2,33.04544,33.28026,33.58472,31.42708,4.0,3.0,2.0,1.0,block_psnr
chip_097_316_merged.tif,0.4,32.78802,33.42384,34.0231,30.975659999999998,4.0,3.0,2.0,1.0,block_psnr
chip_097_316_merged.tif,0.6,31.846360000000004,32.92464,33.290859999999995,30.75612,4.0,3.0,2.0,1.0,block_psnr
chip_097_316_merged.tif,0.8,31.03782,31.93144,32.25362,29.297539999999998,4.0,3.0,2.0,1.0,block_psnr
chip_097_328_merged.tif,0.2,32.588440000000006,33.23492,33.232119999999995,31.435219999999997,4.0,3.0,1.0,2.0,block_psnr
chip_097_328_merged.tif,0.4,31.61146,32.037580000000005,32.63898,30.13924,4.0,3.0,2.0,1.0,block_psnr
chip_097_328_merged.tif,0.6,30.87876,31.573919999999998,32.10454,29.100919999999995,4.0,3.0,2.0,1.0,block_psnr
chip_097_328_merged.tif,0.8,30.53012,31.168439999999997,31.915519999999997,29.243560000000002,4.0,3.0,2.0,1.0,block_psnr
chip_097_356_merged.tif,0.2,36.4774,36.02964,37.34574,33.3082,4.0,2.0,3.0,1.0,block_psnr
chip_097_356_merged.tif,0.4,35.175779999999996,34.98554,37.38274,32.02692,4.0,2.0,3.0,1.0,block_psnr
chip_097_356_merged.tif,0.6,35.37702,35.59934,36.779,32.9714,4.0,3.0,2.0,1.0,block_psnr
chip_097_356_merged.tif,0.8,35.12346,35.36642,35.995819999999995,33.095119999999994,4.0,3.0,2.0,1.0,block_psnr
chip_099_310_merged.tif,0.2,33.30714,33.36754,34.665499999999994,31.858420000000002,4.0,3.0,2.0,1.0,block_psnr
chip_099_310_merged.tif,0.4,32.9052,33.365660000000005,34.21148,31.15086,4.0,3.0,2.0,1.0,block_psnr
chip_099_310_merged.tif,0.6,31.86894,32.10774,32.845600000000005,30.60288,4.0,3.0,2.0,1.0,block_psnr
chip_099_310_merged.tif,0.8,32.50864,32.81434,31.379340000000003,31.590660000000003,3.0,2.0,1.0,4.0,block_psnr
chip_100_341_merged.tif,0.2,34.81086,35.09288,35.53676,30.777139999999996,4.0,3.0,2.0,1.0,block_psnr
chip_100_341_merged.tif,0.4,33.568020000000004,34.249559999999995,35.35956,30.71216,4.0,3.0,2.0,1.0,block_psnr
chip_100_341_merged.tif,0.6,32.869420000000005,33.49044,34.61986,30.2466,4.0,3.0,2.0,1.0,block_psnr
chip_100_341_merged.tif,0.8,32.49342,32.87594,32.98542,29.82412,4.0,3.0,2.0,1.0,block_psnr
chip_101_342_merged.tif,0.2,35.67188,35.25296,37.05128,33.16856,4.0,2.0,3.0,1.0,block_psnr
chip_101_342_merged.tif,0.4,33.89332,34.3066,36.085159999999995,32.174459999999996,4.0,3.0,2.0,1.0,block_psnr
chip_101_342_merged.tif,0.6,31.78406,33.74988,34.61248,30.637040000000002,4.0,3.0,2.0,1.0,block_psnr
chip_101_342_merged.tif,0.8,31.884859999999996,34.09842,34.5235,31.12156,4.0,3.0,2.0,1.0,block_psnr
chip_103_320_merged.tif,0.2,30.718399999999995,31.9264,31.48496,28.58482,4.0,3.0,1.0,2.0,block_psnr
chip_103_320_merged.tif,0.4,31.0875,31.46194,32.247519999999994,29.78752,4.0,3.0,2.0,1.0,block_psnr
chip_103_320_merged.tif,0.6,30.07596,30.504739999999998,31.9623,28.968380000000003,4.0,3.0,2.0,1.0,block_psnr
chip_103_320_merged.tif,0.8,29.663600000000002,30.287380000000002,31.440440000000002,28.78546,4.0,3.0,2.0,1.0,block_psnr
chip_104_333_merged.tif,0.2,34.60452,35.10654,36.369299999999996,32.540459999999996,4.0,3.0,2.0,1.0,block_psnr
chip_104_333_merged.tif,0.4,34.1212,34.14942,35.76094,31.058100000000003,4.0,3.0,2.0,1.0,block_psnr
chip_104_333_merged.tif,0.6,33.85736,34.22244,34.74566,31.300040000000003,4.0,3.0,2.0,1.0,block_psnr
chip_104_333_merged.tif,0.8,33.24002,33.45924,33.866499999999995,30.377519999999997,4.0,3.0,2.0,1.0,block_psnr
chip_104_334_merged.tif,0.2,35.35036,35.24258,36.206599999999995,33.52422,4.0,2.0,3.0,1.0,block_psnr
chip_104_334_merged.tif,0.4,34.67972,34.8354,34.29052,33.07638,4.0,2.0,1.0,3.0,block_psnr
chip_104_334_merged.tif,0.6,33.88852,34.41065999999999,34.84096,32.37446,4.0,3.0,2.0,1.0,block_psnr
chip_104_334_merged.tif,0.8,33.10828,33.65866,33.79634,31.44284,4.0,3.0,2.0,1.0,block_psnr
chip_105_103_merged.tif,0.2,30.245240000000003,30.498820000000002,31.717039999999997,28.916180000000004,4.0,3.0,2.0,1.0,block_psnr
chip_105_103_merged.tif,0.4,28.76114,28.855399999999996,30.203480000000003,28.0345,4.0,3.0,2.0,1.0,block_psnr
chip_105_103_merged.tif,0.6,28.7495,28.884159999999998,29.9574,27.289279999999998,4.0,3.0,2.0,1.0,block_psnr
chip_105_103_merged.tif,0.8,27.913220000000003,28.08958,28.46558,26.80084,4.0,3.0,2.0,1.0,block_psnr
chip_105_104_merged.tif,0.2,31.094779999999997,31.38062,31.26436,29.338779999999996,4.0,3.0,1.0,2.0,block_psnr
chip_105_104_merged.tif,0.4,30.7207,31.492160000000002,30.29794,29.56868,4.0,2.0,1.0,3.0,block_psnr
chip_105_104_merged.tif,0.6,29.323140000000002,29.6012,30.6967,28.22702,4.0,3.0,2.0,1.0,block_psnr
chip_105_104_merged.tif,0.8,27.89312,28.10412,28.89828,26.946260000000002,4.0,3.0,2.0,1.0,block_psnr
chip_105_319_merged.tif,0.2,34.759339999999995,34.1653,34.76434,32.00272,4.0,2.0,3.0,1.0,block_psnr
chip_105_319_merged.tif,0.4,32.50566,31.7914,34.74762,30.15562,4.0,2.0,3.0,1.0,block_psnr
chip_105_319_merged.tif,0.6,32.97488,32.83204,33.6498,31.49212,4.0,2.0,3.0,1.0,block_psnr
chip_105_319_merged.tif,0.8,31.514139999999998,31.2793,33.32542,30.111399999999996,4.0,2.0,3.0,1.0,block_psnr
chip_105_427_merged.tif,0.2,30.88888,31.247719999999997,31.519979999999997,29.137220000000003,4.0,3.0,2.0,1.0,block_psnr
chip_105_427_merged.tif,0.4,30.340899999999998,31.0285,31.873160000000002,29.27312,4.0,3.0,2.0,1.0,block_psnr
chip_105_427_merged.tif,0.6,29.922479999999997,30.515719999999998,31.066300000000002,28.83816,4.0,3.0,2.0,1.0,block_psnr
chip_105_427_merged.tif,0.8,29.58216,30.31262,30.55778,28.882080000000002,4.0,3.0,2.0,1.0,block_psnr
chip_105_452_merged.tif,0.2,35.75434,35.8575,34.15324,33.319,4.0,2.0,1.0,3.0,block_psnr
chip_105_452_merged.tif,0.4,33.1094,33.20216,36.85718,32.6714,4.0,3.0,2.0,1.0,block_psnr
chip_105_452_merged.tif,0.6,32.56132,32.347480000000004,34.49546,31.6178,4.0,2.0,3.0,1.0,block_psnr
chip_105_452_merged.tif,0.8,32.49608,32.24422,29.29126,31.667399999999997,3.0,1.0,2.0,4.0,block_psnr
chip_106_107_merged.tif,0.2,30.678199999999997,31.289980000000003,31.663040000000002,29.39986,4.0,3.0,2.0,1.0,block_psnr
chip_106_107_merged.tif,0.4,30.60348,31.008319999999998,31.36146,30.067520000000002,4.0,3.0,2.0,1.0,block_psnr
chip_106_107_merged.tif,0.6,30.165640000000003,30.845999999999997,31.321379999999998,29.555439999999997,4.0,3.0,2.0,1.0,block_psnr
chip_106_107_merged.tif,0.8,29.93852,30.665319999999998,31.0673,29.46882,4.0,3.0,2.0,1.0,block_psnr
chip_106_288_merged.tif,0.2,33.728500000000004,34.19964,35.12358,32.39676,4.0,3.0,2.0,1.0,block_psnr
chip_106_288_merged.tif,0.4,30.754880000000004,31.993740000000003,33.55114,30.174599999999998,4.0,3.0,2.0,1.0,block_psnr
chip_106_288_merged.tif,0.6,31.528819999999996,32.54502,32.95438,30.764280000000003,4.0,3.0,2.0,1.0,block_psnr
chip_106_288_merged.tif,0.8,30.34838,31.542579999999997,31.038220000000003,30.144920000000003,4.0,3.0,1.0,2.0,block_psnr
chip_106_409_merged.tif,0.2,34.83106,34.777699999999996,35.31816,33.37913999999999,4.0,2.0,3.0,1.0,block_psnr
chip_106_409_merged.tif,0.4,34.99758,35.037079999999996,35.2396,34.03416,4.0,3.0,2.0,1.0,block_psnr
chip_106_409_merged.tif,0.6,34.46506,34.85816,35.3819,33.36246,4.0,3.0,2.0,1.0,block_psnr
chip_106_409_merged.tif,0.8,34.794560000000004,35.06084,34.75118,33.62874,4.0,2.0,1.0,3.0,block_psnr
chip_106_413_merged.tif,0.2,34.66078,35.53542,35.567660000000004,33.635059999999996,4.0,3.0,2.0,1.0,block_psnr
chip_106_413_merged.tif,0.4,33.929860000000005,34.78102,35.2512,33.64489999999999,4.0,3.0,2.0,1.0,block_psnr
chip_106_413_merged.tif,0.6,33.20904,34.2622,34.627179999999996,33.411880000000004,3.0,4.0,2.0,1.0,block_psnr
chip_106_413_merged.tif,0.8,33.377159999999996,34.15364,34.38948,32.92078,4.0,3.0,2.0,1.0,block_psnr
chip_107_105_merged.tif,0.2,30.419280000000004,30.76848,30.245240000000003,28.791520000000002,4.0,2.0,1.0,3.0,block_psnr
chip_107_105_merged.tif,0.4,28.9623,29.24116,29.026100000000003,26.49576,4.0,3.0,1.0,2.0,block_psnr
chip_107_105_merged.tif,0.6,28.11862,28.36456,28.7605,25.9307,4.0,3.0,2.0,1.0,block_psnr
chip_107_105_merged.tif,0.8,27.350099999999998,27.586220000000004,27.046780000000002,25.51906,4.0,2.0,1.0,3.0,block_psnr
chip_107_106_merged.tif,0.2,30.474020000000003,30.325400000000002,31.151159999999997,28.32224,4.0,2.0,3.0,1.0,block_psnr
chip_107_106_merged.tif,0.4,29.268279999999997,29.32074,29.2555,27.677660000000003,4.0,2.0,1.0,3.0,block_psnr
chip_107_106_merged.tif,0.6,28.7445,28.9233,29.529980000000002,27.01766,4.0,3.0,2.0,1.0,block_psnr
chip_107_106_merged.tif,0.8,28.29058,28.48458,28.84968,26.80976,4.0,3.0,2.0,1.0,block_psnr
chip_107_334_merged.tif,0.2,34.72214,34.99068,35.62448,31.944939999999995,4.0,3.0,2.0,1.0,block_psnr
chip_107_334_merged.tif,0.4,34.97838,35.39796,36.12208,32.2635,4.0,3.0,2.0,1.0,block_psnr
chip_107_334_merged.tif,0.6,34.28206,34.8527,35.500080000000004,32.56438,4.0,3.0,2.0,1.0,block_psnr
chip_107_334_merged.tif,0.8,34.63214,34.69428,33.94502,32.37692,4.0,2.0,1.0,3.0,block_psnr
chip_107_410_merged.tif,0.2,34.400040000000004,34.2866,36.13696,32.78342,4.0,2.0,3.0,1.0,block_psnr
chip_107_410_merged.tif,0.4,33.92432,34.21774,35.470439999999996,32.4668,4.0,3.0,2.0,1.0,block_psnr
chip_107_410_merged.tif,0.6,33.86792,34.41584,35.107659999999996,32.93934,4.0,3.0,2.0,1.0,block_psnr
chip_107_410_merged.tif,0.8,33.52762,33.99062,34.490500000000004,32.2912,4.0,3.0,2.0,1.0,block_psnr
chip_108_401_merged.tif,0.2,37.13032,36.454899999999995,37.211,35.047999999999995,4.0,2.0,3.0,1.0,block_psnr
chip_108_401_merged.tif,0.4,36.52232,36.48098,37.84778,34.605959999999996,4.0,2.0,3.0,1.0,block_psnr
chip_108_401_merged.tif,0.6,35.5262,36.36144,36.93392,33.91644,4.0,3.0,2.0,1.0,block_psnr
chip_108_401_merged.tif,0.8,35.23426,35.68674,37.04178,33.28348,4.0,3.0,2.0,1.0,block_psnr
chip_108_405_merged.tif,0.2,39.7922,39.25336,40.36266,36.79048,4.0,2.0,3.0,1.0,block_psnr
chip_108_405_merged.tif,0.4,40.03816,39.412220000000005,40.67536,37.13794,4.0,2.0,3.0,1.0,block_psnr
chip_108_405_merged.tif,0.6,39.40784,39.5072,40.433659999999996,36.84974,4.0,3.0,2.0,1.0,block_psnr
chip_108_405_merged.tif,0.8,39.28938,39.4095,38.451319999999996,36.55054,4.0,2.0,1.0,3.0,block_psnr
chip_108_438_merged.tif,0.2,31.306959999999997,31.592579999999998,32.663740000000004,30.2646,4.0,3.0,2.0,1.0,block_psnr
chip_108_438_merged.tif,0.4,31.34476,31.6373,32.170339999999996,30.04832,4.0,3.0,2.0,1.0,block_psnr
chip_108_438_merged.tif,0.6,30.55818,30.799439999999997,31.57704,29.479239999999997,4.0,3.0,2.0,1.0,block_psnr
chip_108_438_merged.tif,0.8,30.29112,30.6669,30.32864,29.16254,4.0,3.0,1.0,2.0,block_psnr
chip_109_334_merged.tif,0.2,35.08336,35.260059999999996,35.97158,33.28216,4.0,3.0,2.0,1.0,block_psnr
chip_109_334_merged.tif,0.4,35.20206,35.47778,36.33454,33.50788,4.0,3.0,2.0,1.0,block_psnr
chip_109_334_merged.tif,0.6,34.942859999999996,35.47052,36.153679999999994,33.47916,4.0,3.0,2.0,1.0,block_psnr
chip_109_334_merged.tif,0.8,34.46952,34.72912,35.58822,33.012060000000005,4.0,3.0,2.0,1.0,block_psnr
chip_109_416_merged.tif,0.2,31.76932,32.06632,32.83654,29.85268,4.0,3.0,2.0,1.0,block_psnr
chip_109_416_merged.tif,0.4,31.62798,31.85398,32.96024,30.703359999999996,4.0,3.0,2.0,1.0,block_psnr
chip_109_416_merged.tif,0.6,31.57208,31.913339999999998,32.903059999999996,30.45374,4.0,3.0,2.0,1.0,block_psnr
chip_109_416_merged.tif,0.8,31.25838,31.589760000000002,32.07312,30.46048,4.0,3.0,2.0,1.0,block_psnr
chip_109_424_merged.tif,0.2,33.94918,33.95958,34.67566000000001,32.53456,4.0,3.0,2.0,1.0,block_psnr
chip_109_424_merged.tif,0.4,32.49714,32.80986,33.380880000000005,31.26784,4.0,3.0,2.0,1.0,block_psnr
chip_109_424_merged.tif,0.6,32.119420000000005,32.36878,32.26992,30.752760000000002,4.0,3.0,1.0,2.0,block_psnr
chip_109_424_merged.tif,0.8,31.895640000000004,32.1173,32.07468,31.292160000000003,4.0,3.0,1.0,2.0,block_psnr
chip_110_340_merged.tif,0.2,33.77654,33.48616,33.8465,31.90788,4.0,2.0,3.0,1.0,block_psnr
chip_110_340_merged.tif,0.4,33.12358,33.61206,32.78976,31.004880000000004,4.0,2.0,1.0,3.0,block_psnr
chip_110_340_merged.tif,0.6,32.558800000000005,32.62724,33.49626,30.33318,4.0,3.0,2.0,1.0,block_psnr
chip_110_340_merged.tif,0.8,32.12034,32.029340000000005,32.82696,29.92942,4.0,2.0,3.0,1.0,block_psnr
chip_110_429_merged.tif,0.2,33.87786,33.79576,35.0556,31.74558,4.0,2.0,3.0,1.0,block_psnr
chip_110_429_merged.tif,0.4,31.9574,32.08514,32.89814,30.749419999999997,4.0,3.0,2.0,1.0,block_psnr
chip_110_429_merged.tif,0.6,31.986379999999997,32.21764,32.68,30.2899,4.0,3.0,2.0,1.0,block_psnr
chip_110_429_merged.tif,0.8,31.24626,31.56954,32.072860000000006,30.280520000000003,4.0,3.0,2.0,1.0,block_psnr
chip_111_421_merged.tif,0.2,30.468,30.53978,30.98292,28.19488,4.0,3.0,2.0,1.0,block_psnr
chip_111_421_merged.tif,0.4,29.48758,29.83978,30.51784,28.346600000000002,4.0,3.0,2.0,1.0,block_psnr
chip_111_421_merged.tif,0.6,29.604300000000002,29.82018,30.30942,28.514999999999997,4.0,3.0,2.0,1.0,block_psnr
chip_111_421_merged.tif,0.8,29.39136,29.79658,29.986439999999998,28.70266,4.0,3.0,2.0,1.0,block_psnr
chip_111_595_merged.tif,0.2,36.98152,36.4152,36.95304,35.28056,4.0,1.0,3.0,2.0,block_psnr
chip_111_595_merged.tif,0.4,36.39542,36.372640000000004,36.55574,33.90878,4.0,2.0,3.0,1.0,block_psnr
chip_111_595_merged.tif,0.6,35.95414,36.29934,37.16796,34.17456,4.0,3.0,2.0,1.0,block_psnr
chip_111_595_merged.tif,0.8,35.46572,35.50072,35.995779999999996,33.98404,4.0,3.0,2.0,1.0,block_psnr
chip_113_329_merged.tif,0.2,31.67466,31.56748,31.31078,30.212799999999998,4.0,1.0,2.0,3.0,block_psnr
chip_113_329_merged.tif,0.4,31.88186,32.08488,31.764639999999996,30.543380000000003,4.0,2.0,1.0,3.0,block_psnr
chip_113_329_merged.tif,0.6,30.97826,31.208299999999998,31.675459999999998,29.78552,4.0,3.0,2.0,1.0,block_psnr
chip_113_329_merged.tif,0.8,31.268579999999996,31.42356,31.814280000000004,29.74486,4.0,3.0,2.0,1.0,block_psnr
chip_113_420_merged.tif,0.2,31.16554,31.350060000000003,33.24754,30.08298,4.0,3.0,2.0,1.0,block_psnr
chip_113_420_merged.tif,0.4,32.03038,32.187580000000004,32.7548,30.00154,4.0,3.0,2.0,1.0,block_psnr
chip_113_420_merged.tif,0.6,31.01188,31.296120000000002,32.17066,30.4219,4.0,3.0,2.0,1.0,block_psnr
chip_113_420_merged.tif,0.8,30.504219999999997,31.2614,31.58014,30.234019999999997,4.0,3.0,2.0,1.0,block_psnr
chip_114_441_merged.tif,0.2,31.67908,31.57092,32.31584,29.817200000000003,4.0,2.0,3.0,1.0,block_psnr
chip_114_441_merged.tif,0.4,30.52702,30.54896,30.18816,29.174739999999996,4.0,2.0,1.0,3.0,block_psnr
chip_114_441_merged.tif,0.6,30.370179999999998,30.141160000000003,30.963279999999997,28.884660000000004,4.0,2.0,3.0,1.0,block_psnr
chip_114_441_merged.tif,0.8,29.816399999999998,29.818219999999997,30.277620000000002,28.72246,4.0,3.0,2.0,1.0,block_psnr
chip_114_505_merged.tif,0.2,32.25134,32.686,33.74058,29.646120000000003,4.0,3.0,2.0,1.0,block_psnr
chip_114_505_merged.tif,0.4,32.20496,32.886379999999996,33.156259999999996,29.71094,4.0,3.0,2.0,1.0,block_psnr
chip_114_505_merged.tif,0.6,32.02452,32.43912,32.822739999999996,29.790159999999997,4.0,3.0,2.0,1.0,block_psnr
chip_114_505_merged.tif,0.8,31.54846,32.11648,32.10772,29.23284,4.0,3.0,1.0,2.0,block_psnr
chip_115_438_merged.tif,0.2,31.58064,31.8264,32.36372,30.031200000000002,4.0,3.0,2.0,1.0,block_psnr
chip_115_438_merged.tif,0.4,30.608619999999995,30.998160000000002,31.65202,29.537860000000002,4.0,3.0,2.0,1.0,block_psnr
chip_115_438_merged.tif,0.6,30.018520000000002,30.4488,31.41972,28.211219999999997,4.0,3.0,2.0,1.0,block_psnr
chip_115_438_merged.tif,0.8,30.47714,31.013240000000003,31.0554,29.457959999999996,4.0,3.0,2.0,1.0,block_psnr
chip_115_478_merged.tif,0.2,33.8283,34.2736,34.889359999999996,32.63122,4.0,3.0,2.0,1.0,block_psnr
chip_115_478_merged.tif,0.4,33.28432,33.63304,34.3031,32.337959999999995,4.0,3.0,2.0,1.0,block_psnr
chip_115_478_merged.tif,0.6,32.90574,33.5198,34.16354,31.82498,4.0,3.0,2.0,1.0,block_psnr
chip_115_478_merged.tif,0.8,32.24904,32.9362,32.4966,30.888740000000002,4.0,3.0,1.0,2.0,block_psnr
chip_116_208_merged.tif,0.2,33.05874,32.86644,32.800779999999996,30.627940000000002,4.0,1.0,2.0,3.0,block_psnr
chip_116_208_merged.tif,0.4,30.485680000000002,30.70752,31.25096,29.1154,4.0,3.0,2.0,1.0,block_psnr
chip_116_208_merged.tif,0.6,30.42276,30.790139999999997,31.06134,29.09486,4.0,3.0,2.0,1.0,block_psnr
chip_116_208_merged.tif,0.8,29.691520000000004,30.0103,30.6924,28.694200000000002,4.0,3.0,2.0,1.0,block_psnr
chip_116_346_merged.tif,0.2,35.6426,35.48204,36.82562,32.927499999999995,4.0,2.0,3.0,1.0,block_psnr
chip_116_346_merged.tif,0.4,35.173140000000004,34.94566,36.16464,32.52122,4.0,2.0,3.0,1.0,block_psnr
chip_116_346_merged.tif,0.6,35.53056,35.33648,36.2554,32.95644,4.0,2.0,3.0,1.0,block_psnr
chip_116_346_merged.tif,0.8,35.18286,35.04942,35.75202,33.26618,4.0,2.0,3.0,1.0,block_psnr
chip_116_447_merged.tif,0.2,37.437799999999996,36.60534,38.37866,34.84462,4.0,2.0,3.0,1.0,block_psnr
chip_116_447_merged.tif,0.4,36.648360000000004,36.339420000000004,37.484680000000004,34.50112,4.0,2.0,3.0,1.0,block_psnr
chip_116_447_merged.tif,0.6,36.34234,36.257259999999995,36.820080000000004,34.58822,4.0,2.0,3.0,1.0,block_psnr
chip_116_447_merged.tif,0.8,35.41024,35.41784,36.13186,34.574239999999996,4.0,3.0,2.0,1.0,block_psnr
chip_116_448_merged.tif,0.2,35.589299999999994,35.2082,36.46282,33.320280000000004,4.0,2.0,3.0,1.0,block_psnr
chip_116_448_merged.tif,0.4,35.40596,35.635380000000005,35.881240000000005,33.68332,4.0,3.0,2.0,1.0,block_psnr
chip_116_448_merged.tif,0.6,35.2251,35.8636,36.418780000000005,33.44386,4.0,3.0,2.0,1.0,block_psnr
chip_116_448_merged.tif,0.8,34.90922,35.509159999999994,35.2642,33.38836,4.0,3.0,1.0,2.0,block_psnr
chip_117_438_merged.tif,0.2,32.14788,32.28866,33.17264,30.12932,4.0,3.0,2.0,1.0,block_psnr
chip_117_438_merged.tif,0.4,31.882119999999997,32.03264,32.8628,29.902859999999997,4.0,3.0,2.0,1.0,block_psnr
chip_117_438_merged.tif,0.6,31.750639999999997,32.09086,32.52366,29.4637,4.0,3.0,2.0,1.0,block_psnr
chip_117_438_merged.tif,0.8,30.732260000000004,31.12444,31.66388,28.82246,4.0,3.0,2.0,1.0,block_psnr
chip_118_448_merged.tif,0.2,36.24268,35.97542,37.05912,33.5356,4.0,2.0,3.0,1.0,block_psnr
chip_118_448_merged.tif,0.4,36.13292,36.01992,36.169200000000004,33.83556,4.0,2.0,3.0,1.0,block_psnr
chip_118_448_merged.tif,0.6,36.45124,36.31696,37.2665,34.4381,4.0,2.0,3.0,1.0,block_psnr
chip_118_448_merged.tif,0.8,34.38098,34.38726,35.99652,33.5012,4.0,3.0,2.0,1.0,block_psnr
chip_119_126_merged.tif,0.2,35.80946,36.08374,36.64962,32.085899999999995,4.0,3.0,2.0,1.0,block_psnr
chip_119_126_merged.tif,0.4,33.65648,34.07182,34.91112,31.678620000000002,4.0,3.0,2.0,1.0,block_psnr
chip_119_126_merged.tif,0.6,33.51094,34.77688,34.372460000000004,31.981659999999998,4.0,3.0,1.0,2.0,block_psnr
chip_119_126_merged.tif,0.8,32.732,33.38014,33.03614,31.57054,4.0,3.0,1.0,2.0,block_psnr
chip_119_323_merged.tif,0.2,31.61524,31.99782,32.74792,30.23574,4.0,3.0,2.0,1.0,block_psnr
chip_119_323_merged.tif,0.4,30.56462,31.110120000000002,32.0469,29.406380000000002,4.0,3.0,2.0,1.0,block_psnr
chip_119_323_merged.tif,0.6,30.51928,31.0978,31.750819999999997,29.228379999999998,4.0,3.0,2.0,1.0,block_psnr
chip_119_323_merged.tif,0.8,30.35308,30.88166,31.25702,28.99902,4.0,3.0,2.0,1.0,block_psnr
chip_119_505_merged.tif,0.2,33.240359999999995,33.43046,33.769279999999995,30.94846,4.0,3.0,2.0,1.0,block_psnr
chip_119_505_merged.tif,0.4,31.675040000000003,32.15026,32.1549,29.119979999999998,4.0,3.0,2.0,1.0,block_psnr
chip_119_505_merged.tif,0.6,31.30124,32.05192,32.19908,28.237659999999998,4.0,3.0,2.0,1.0,block_psnr
chip_119_505_merged.tif,0.8,30.51934,31.267500000000002,31.74388,27.6678,4.0,3.0,2.0,1.0,block_psnr
chip_120_559_merged.tif,0.2,39.1885,38.85756,39.21962,37.35108,4.0,2.0,3.0,1.0,block_psnr
chip_120_559_merged.tif,0.4,37.825540000000004,37.63406,38.14758,36.7207,4.0,2.0,3.0,1.0,block_psnr
chip_120_559_merged.tif,0.6,37.9853,38.207899999999995,38.501979999999996,36.54276,4.0,3.0,2.0,1.0,block_psnr
chip_120_559_merged.tif,0.8,36.77192,37.249919999999996,38.26112,36.49452,4.0,3.0,2.0,1.0,block_psnr
chip_121_466_merged.tif,0.2,33.38074,33.538799999999995,34.32764,31.269640000000003,4.0,3.0,2.0,1.0,block_psnr
chip_121_466_merged.tif,0.4,32.529399999999995,32.68454,33.48458,30.6047,4.0,3.0,2.0,1.0,block_psnr
chip_121_466_merged.tif,0.6,32.34828,32.82288,33.417320000000004,30.38804,4.0,3.0,2.0,1.0,block_psnr
chip_121_466_merged.tif,0.8,32.27764,32.640460000000004,33.08518,30.17076,4.0,3.0,2.0,1.0,block_psnr
chip_122_507_merged.tif,0.2,30.931060000000002,31.08238,31.825799999999997,27.936739999999997,4.0,3.0,2.0,1.0,block_psnr
chip_122_507_merged.tif,0.4,30.606279999999998,30.53608,30.37446,28.843259999999997,4.0,1.0,2.0,3.0,block_psnr
chip_122_507_merged.tif,0.6,29.40338,29.80596,30.54782,27.260759999999998,4.0,3.0,2.0,1.0,block_psnr
chip_122_507_merged.tif,0.8,29.55734,29.87172,30.23344,27.307259999999996,4.0,3.0,2.0,1.0,block_psnr
chip_123_393_merged.tif,0.2,34.87764,34.79634,36.167179999999995,32.67702,4.0,2.0,3.0,1.0,block_psnr
chip_123_393_merged.tif,0.4,35.12946,35.45098,36.3173,33.21844,4.0,3.0,2.0,1.0,block_psnr
chip_123_393_merged.tif,0.6,34.6637,35.434219999999996,36.1017,32.75412,4.0,3.0,2.0,1.0,block_psnr
