backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr_logged,block_psnr_replay,block_psnr_diff,random_psnr_logged,random_psnr_replay,random_psnr_diff,block_mae,random_mae
100M,chip_311_469_merged.tif,0.4,4,132590820,78,37.5255,37.5255,-0.0,40.6708,40.6708,-0.0,0.007239,0.005531
100M,chip_311_469_merged.tif,0.6,0,1110396911,117,35.4013,35.4013,0.0,41.0243,41.0243,-0.0,0.007257,0.005123
100M,chip_311_469_merged.tif,0.6,1,630451393,117,37.8818,37.8818,0.0,40.4313,40.4313,0.0,0.006929,0.00545
100M,chip_311_469_merged.tif,0.6,2,249844762,117,36.6034,36.6034,-0.0,41.0448,41.0448,-0.0,0.00781,0.005182
100M,chip_311_469_merged.tif,0.6,3,1917382892,117,36.5227,36.5227,-0.0,39.73,39.73,-0.0,0.006668,0.005868
100M,chip_311_469_merged.tif,0.6,4,1536776261,117,38.8325,38.8325,-0.0,40.1258,40.1258,0.0,0.006394,0.00549
100M,chip_311_469_merged.tif,0.8,0,627804715,156,35.8315,35.8315,0.0,39.0072,39.0072,-0.0,0.007448,0.006
100M,chip_311_469_merged.tif,0.8,1,147859197,156,34.9683,34.9683,-0.0,38.1578,38.1578,-0.0,0.007875,0.00633
100M,chip_311_469_merged.tif,0.8,2,1914736214,156,37.4057,37.4057,-0.0,39.3959,39.3959,-0.0,0.007095,0.006045
100M,chip_311_469_merged.tif,0.8,3,1434790696,156,35.8033,35.8033,0.0,38.7487,38.7487,0.0,0.00746,0.006127
100M,chip_311_469_merged.tif,0.8,4,1054184065,156,34.986,34.986,0.0,38.7805,38.7805,-0.0,0.007851,0.006015
100M,chip_312_433_merged.tif,0.2,0,1019984418,39,35.0342,35.0342,0.0,33.7569,33.7569,-0.0,0.00995,0.011801
100M,chip_312_433_merged.tif,0.2,1,639377787,39,32.6627,32.6627,0.0,35.1455,35.1455,0.0,0.013294,0.010601
100M,chip_312_433_merged.tif,0.2,2,159432269,39,32.5164,32.5164,-0.0,35.4901,35.4901,-0.0,0.013501,0.009987
100M,chip_312_433_merged.tif,0.2,3,1926309286,39,31.3576,31.3576,-0.0,34.111,34.111,-0.0,0.016552,0.011485
100M,chip_312_433_merged.tif,0.2,4,1545702655,39,33.533,33.533,0.0,35.7817,35.7817,0.0,0.013469,0.009792
100M,chip_312_433_merged.tif,0.4,0,859369085,78,33.2851,33.2851,0.0,34.7006,34.7006,-0.0,0.011505,0.010733
100M,chip_312_433_merged.tif,0.4,1,478762454,78,33.2169,33.2169,0.0,33.9957,33.9957,-0.0,0.011465,0.01143
100M,chip_312_433_merged.tif,0.4,2,2146300584,78,33.2169,33.2169,0.0,33.5651,33.5651,0.0,0.011464,0.011981
100M,chip_312_433_merged.tif,0.4,3,1765693953,78,32.1597,32.1597,0.0,35.2014,35.2014,-0.0,0.012152,0.010123
100M,chip_312_433_merged.tif,0.4,4,1285748435,78,33.2857,33.2857,0.0,33.1458,33.1458,-0.0,0.011505,0.012387
100M,chip_312_433_merged.tif,0.6,0,116070878,117,32.7186,32.7186,-0.0,33.6787,33.6787,0.0,0.012396,0.011681
100M,chip_312_433_merged.tif,0.6,1,1882947895,117,32.6496,32.6496,0.0,33.6199,33.6199,-0.0,0.013846,0.011921
100M,chip_312_433_merged.tif,0.6,2,1403002377,117,32.9535,32.9535,0.0,33.5351,33.5351,-0.0,0.01302,0.01191
100M,chip_312_433_merged.tif,0.6,3,1022395746,117,32.7165,32.7165,-0.0,33.5098,33.5098,-0.0,0.012403,0.01179
100M,chip_312_433_merged.tif,0.6,4,542450228,117,31.9033,31.9033,0.0,33.6172,33.6172,-0.0,0.014624,0.011766
100M,chip_312_433_merged.tif,0.8,0,1780962330,156,30.4634,30.4634,-0.0,32.4737,32.4737,0.0,0.016723,0.013109
100M,chip_312_433_merged.tif,0.8,1,1400355699,156,31.954,31.954,-0.0,32.6837,32.6837,-0.0,0.014382,0.012663
100M,chip_312_433_merged.tif,0.8,2,920410181,156,30.4979,30.4979,0.0,32.1913,32.1913,0.0,0.015796,0.01289
100M,chip_312_433_merged.tif,0.8,3,539803550,156,30.4752,30.4752,0.0,33.4971,33.4971,0.0,0.016706,0.012388
100M,chip_312_433_merged.tif,0.8,4,159196919,156,30.4743,30.4743,-0.0,33.3693,33.3693,-0.0,0.016712,0.012229
100M,chip_313_236_merged.tif,0.2,0,647463835,39,32.9774,32.9774,0.0,35.0441,35.0441,-0.0,0.015221,0.012639
100M,chip_313_236_merged.tif,0.2,1,266857204,39,30.5329,30.5329,0.0,35.065,35.065,-0.0,0.020855,0.012321
100M,chip_313_236_merged.tif,0.2,2,1934395334,39,32.5167,32.5167,-0.0,35.0411,35.0411,0.0,0.015656,0.012454
100M,chip_313_236_merged.tif,0.2,3,1553788703,39,32.096,32.096,-0.0,32.9771,32.9771,0.0,0.01541,0.014824
100M,chip_313_236_merged.tif,0.2,4,1173182072,39,32.3767,32.3767,-0.0,33.7295,33.7295,-0.0,0.015804,0.01412
100M,chip_313_236_merged.tif,0.4,0,1829011300,78,31.0094,31.0094,0.0,34.1762,34.1762,0.0,0.018821,0.01331
100M,chip_313_236_merged.tif,0.4,1,1349065782,78,30.7604,30.7604,0.0,34.0057,34.0057,-0.0,0.019322,0.013746
100M,chip_313_236_merged.tif,0.4,2,968459151,78,31.5871,31.5871,0.0,34.2772,34.2772,-0.0,0.017933,0.013209
100M,chip_313_236_merged.tif,0.4,3,587852520,78,30.6531,30.6531,0.0,34.099,34.099,0.0,0.019736,0.01355
100M,chip_313_236_merged.tif,0.4,4,107907002,78,32.0787,32.0787,0.0,33.8262,33.8262,-0.0,0.016884,0.013786
100M,chip_313_236_merged.tif,0.6,0,1891033943,117,30.6013,30.6013,-0.0,34.0496,34.0496,0.0,0.0201,0.013508
100M,chip_313_236_merged.tif,0.6,1,1510427312,117,30.7253,30.7253,0.0,32.8499,32.8499,0.0,0.019112,0.01504
100M,chip_313_236_merged.tif,0.6,2,1030481794,117,31.5094,31.5094,0.0,33.5221,33.5221,0.0,0.017666,0.014324
100M,chip_313_236_merged.tif,0.6,3,649875163,117,30.4831,30.4831,0.0,33.0153,33.0153,-0.0,0.019746,0.015067
100M,chip_313_236_merged.tif,0.6,4,169929645,117,30.7192,30.7192,-0.0,33.3813,33.3813,0.0,0.019112,0.014088
100M,chip_313_236_merged.tif,0.8,0,1408441747,156,31.349,31.349,0.0,32.2873,32.2873,-0.0,0.018176,0.016037
100M,chip_313_236_merged.tif,0.8,1,1027835116,156,31.3829,31.3829,-0.0,31.5401,31.5401,-0.0,0.018169,0.016918
100M,chip_313_236_merged.tif,0.8,2,547889598,156,31.127,31.127,-0.0,32.9294,32.9294,0.0,0.018462,0.014897
100M,chip_313_236_merged.tif,0.8,3,167282967,156,30.456,30.456,-0.0,32.28,32.28,-0.0,0.020268,0.015892
100M,chip_313_236_merged.tif,0.8,4,1934159984,156,30.7799,30.7799,0.0,31.931,31.931,-0.0,0.019231,0.016301
100M,chip_314_342_merged.tif,0.2,0,1839884154,39,35.0547,35.0547,-0.0,37.4347,37.4347,-0.0,0.011144,0.008376
100M,chip_314_342_merged.tif,0.2,1,1459277523,39,36.9213,36.9213,-0.0,37.7832,37.7832,-0.0,0.008306,0.007844
100M,chip_314_342_merged.tif,0.2,2,979332005,39,35.4745,35.4745,0.0,37.7623,37.7623,-0.0,0.010382,0.007723
100M,chip_314_342_merged.tif,0.2,3,598725374,39,35.4752,35.4752,-0.0,37.4001,37.4001,-0.0,0.01038,0.007931
100M,chip_314_342_merged.tif,0.2,4,218118743,39,35.2341,35.2341,-0.0,36.9105,36.9105,-0.0,0.010891,0.008908
100M,chip_314_342_merged.tif,0.4,0,873947971,78,34.9285,34.9285,0.0,36.4622,36.4622,-0.0,0.011805,0.00884
100M,chip_314_342_merged.tif,0.4,1,394002453,78,34.5259,34.5259,-0.0,37.1525,37.1525,-0.0,0.01216,0.008366
100M,chip_314_342_merged.tif,0.4,2,13395822,78,35.7171,35.7171,0.0,36.1913,36.1913,-0.0,0.010143,0.009366
100M,chip_314_342_merged.tif,0.4,3,1680933952,78,35.6992,35.6992,0.0,36.921,36.921,0.0,0.010103,0.00864
100M,chip_314_342_merged.tif,0.4,4,1300327321,78,29.5285,29.5285,0.0,37.1634,37.1634,0.0,0.014059,0.008501
100M,chip_314_342_merged.tif,0.6,0,935970614,117,34.5165,34.5165,-0.0,36.6641,36.6641,-0.0,0.012415,0.008905
100M,chip_314_342_merged.tif,0.6,1,555363983,117,30.5867,30.5867,-0.0,36.2492,36.2492,-0.0,0.014304,0.009271
100M,chip_314_342_merged.tif,0.6,2,75418465,117,30.7399,30.7399,0.0,36.2484,36.2484,-0.0,0.013596,0.009365
100M,chip_314_342_merged.tif,0.6,3,1842295482,117,30.2804,30.2804,0.0,36.5644,36.5644,0.0,0.015454,0.009042
100M,chip_314_342_merged.tif,0.6,4,1362349964,117,30.2888,30.2888,0.0,36.6191,36.6191,-0.0,0.01544,0.008953
100M,chip_314_342_merged.tif,0.8,0,453378418,156,29.4913,29.4913,-0.0,31.3177,31.3177,-0.0,0.01809,0.012461
100M,chip_314_342_merged.tif,0.8,1,72771787,156,31.0706,31.0706,-0.0,35.4449,35.4449,0.0,0.015038,0.010514
100M,chip_314_342_merged.tif,0.8,2,1740309917,156,30.8647,30.8647,-0.0,34.99,34.99,-0.0,0.015,0.010767
100M,chip_314_342_merged.tif,0.8,3,1359703286,156,32.4643,32.4643,-0.0,35.6399,35.6399,-0.0,0.014363,0.009872
100M,chip_314_342_merged.tif,0.8,4,979096655,156,32.3727,32.3727,-0.0,35.1409,35.1409,-0.0,0.014456,0.01035
100M,chip_314_519_merged.tif,0.2,0,1692415364,39,37.3465,37.3465,0.0,34.148,34.148,0.0,0.008034,0.009897
100M,chip_314_519_merged.tif,0.2,1,1311808733,39,38.7173,38.7173,0.0,36.1757,36.1757,-0.0,0.007465,0.008041
100M,chip_314_519_merged.tif,0.2,2,831863215,39,38.3847,38.3847,-0.0,35.9916,35.9916,0.0,0.007446,0.008136
100M,chip_314_519_merged.tif,0.2,3,451256584,39,32.0587,32.0587,-0.0,35.0251,35.0251,0.0,0.013868,0.008529
100M,chip_314_519_merged.tif,0.2,4,70649953,39,39.2143,39.2143,0.0,38.9028,38.9028,-0.0,0.0068,0.007278
100M,chip_314_519_merged.tif,0.4,0,1531800031,78,37.8631,37.8631,0.0,37.9503,37.9503,0.0,0.007825,0.007233
100M,chip_314_519_merged.tif,0.4,1,1151193400,78,38.7597,38.7597,0.0,33.902,33.902,-0.0,0.007409,0.010125
100M,chip_314_519_merged.tif,0.4,2,671247882,78,39.4703,39.4703,0.0,38.2446,38.2446,0.0,0.006946,0.007638
100M,chip_314_519_merged.tif,0.4,3,290641251,78,34.3366,34.3366,-0.0,36.6378,36.6378,0.0,0.010445,0.008225
100M,chip_314_519_merged.tif,0.4,4,1958179381,78,39.471,39.471,0.0,36.5292,36.5292,0.0,0.006946,0.008265
100M,chip_314_519_merged.tif,0.6,0,788501824,117,31.5303,31.5303,-0.0,36.0676,36.0676,0.0,0.013314,0.008814
100M,chip_314_519_merged.tif,0.6,1,407895193,117,37.2974,37.2974,-0.0,35.6578,35.6578,-0.0,0.008879,0.0088
100M,chip_314_519_merged.tif,0.6,2,2075433323,117,35.0992,35.0992,0.0,36.8457,36.8457,-0.0,0.009947,0.00819
100M,chip_314_519_merged.tif,0.6,3,1694826692,117,37.1022,37.1022,0.0,36.5858,36.5858,-0.0,0.008769,0.00813
100M,chip_314_519_merged.tif,0.6,4,1214881174,117,35.1123,35.1123,0.0,35.3211,35.3211,-0.0,0.00992,0.009498
100M,chip_314_519_merged.tif,0.8,0,305909628,156,35.118,35.118,-0.0,35.7601,35.7601,0.0,0.010274,0.009333
100M,chip_314_519_merged.tif,0.8,1,2072786645,156,33.1633,33.1633,-0.0,35.6844,35.6844,0.0,0.012383,0.009558
100M,chip_314_519_merged.tif,0.8,2,1592841127,156,32.173,32.173,0.0,34.6478,34.6478,-0.0,0.011904,0.010011
100M,chip_314_519_merged.tif,0.8,3,1212234496,156,33.1427,33.1427,-0.0,35.7006,35.7006,-0.0,0.012399,0.008992
100M,chip_314_519_merged.tif,0.8,4,831627865,156,32.2745,32.2745,-0.0,35.4617,35.4617,-0.0,0.011844,0.009239
100M,chip_315_516_merged.tif,0.2,0,1980256531,39,35.5075,35.5075,-0.0,36.7696,36.7696,0.0,0.010682,0.009444
100M,chip_315_516_merged.tif,0.2,1,1500311013,39,34.6335,34.6335,0.0,37.3569,37.3569,-0.0,0.010601,0.008901
100M,chip_315_516_merged.tif,0.2,2,1119704382,39,34.7033,34.7033,0.0,36.4661,36.4661,0.0,0.011742,0.009935
100M,chip_315_516_merged.tif,0.2,3,639758864,39,35.5111,35.5111,-0.0,36.8012,36.8012,0.0,0.009015,0.009479
100M,chip_315_516_merged.tif,0.2,4,259152233,39,34.7046,34.7046,0.0,38.0512,38.0512,0.0,0.011741,0.008494
100M,chip_315_516_merged.tif,0.4,0,1720302311,78,34.0814,34.0814,0.0,36.9905,36.9905,0.0,0.011567,0.00913
100M,chip_315_516_merged.tif,0.4,1,1339695680,78,33.1089,33.1089,0.0,36.9998,36.9998,-0.0,0.012801,0.008854
100M,chip_315_516_merged.tif,0.4,2,959089049,78,34.4868,34.4868,0.0,35.8979,35.8979,-0.0,0.011932,0.009599
100M,chip_315_516_merged.tif,0.4,3,479143531,78,33.8884,33.8884,-0.0,37.0876,37.0876,0.0,0.012876,0.00898
100M,chip_315_516_merged.tif,0.4,4,98536900,78,34.487,34.487,-0.0,35.7574,35.7574,0.0,0.011932,0.009846
100M,chip_315_516_merged.tif,0.6,0,1829942967,117,31.9008,31.9008,-0.0,32.6905,32.6905,-0.0,0.014516,0.011376
100M,chip_315_516_merged.tif,0.6,1,1449336336,117,31.8977,31.8977,0.0,33.15,33.15,-0.0,0.014521,0.011268
100M,chip_315_516_merged.tif,0.6,2,969390818,117,33.1033,33.1033,0.0,35.8933,35.8933,-0.0,0.012329,0.010112
100M,chip_315_516_merged.tif,0.6,3,588784187,117,33.0806,33.0806,-0.0,35.6755,35.6755,-0.0,0.012532,0.010106
100M,chip_315_516_merged.tif,0.6,4,208177556,117,32.4491,32.4491,0.0,35.7608,35.7608,0.0,0.013551,0.010212
100M,chip_315_516_merged.tif,0.8,0,593750795,156,32.5951,32.5951,-0.0,31.702,31.702,-0.0,0.013519,0.012997
100M,chip_315_516_merged.tif,0.8,1,113805277,156,33.3989,33.3989,-0.0,33.7386,33.7386,-0.0,0.012569,0.0121
100M,chip_315_516_merged.tif,0.8,2,1880682294,156,31.5903,31.5903,0.0,34.8844,34.8844,0.0,0.014213,0.010804
100M,chip_315_516_merged.tif,0.8,3,1400736776,156,33.5237,33.5237,0.0,34.9288,34.9288,-0.0,0.012335,0.010847
100M,chip_315_516_merged.tif,0.8,4,1020130145,156,32.3358,32.3358,0.0,33.7514,33.7514,-0.0,0.013732,0.012108
100M,chip_316_543_merged.tif,0.2,0,632016424,39,34.5847,34.5847,0.0,34.8354,34.8354,0.0,0.011408,0.011265
100M,chip_316_543_merged.tif,0.2,1,251409793,39,33.2404,33.2404,-0.0,35.0533,35.0533,0.0,0.014112,0.010607
100M,chip_316_543_merged.tif,0.2,2,1918947923,39,35.1731,35.1731,-0.0,35.8131,35.8131,-0.0,0.010955,0.010294
100M,chip_316_543_merged.tif,0.2,3,1538341292,39,34.389,34.389,0.0,36.315,36.315,0.0,0.011804,0.009959
100M,chip_316_543_merged.tif,0.2,4,1157734661,39,34.3434,34.3434,-0.0,36.5203,36.5203,-0.0,0.011897,0.009681
100M,chip_316_543_merged.tif,0.4,0,471401091,78,32.8681,32.8681,-0.0,35.3132,35.3132,0.0,0.013669,0.011243
100M,chip_316_543_merged.tif,0.4,1,90794460,78,32.3963,32.3963,0.0,34.2291,34.2291,-0.0,0.013756,0.011665
100M,chip_316_543_merged.tif,0.4,2,1758332590,78,32.395,32.395,-0.0,35.3799,35.3799,0.0,0.013758,0.010875
100M,chip_316_543_merged.tif,0.4,3,1377725959,78,32.5346,32.5346,-0.0,34.6982,34.6982,-0.0,0.015555,0.011129
100M,chip_316_543_merged.tif,0.4,4,897780441,78,32.7481,32.7481,0.0,35.2032,35.2032,-0.0,0.013713,0.010643
100M,chip_316_543_merged.tif,0.6,0,1875586532,117,33.037,33.037,-0.0,34.8543,34.8543,-0.0,0.013403,0.011514
100M,chip_316_543_merged.tif,0.6,1,1494979901,117,33.0287,33.0287,-0.0,35.0495,35.0495,0.0,0.01427,0.010989
100M,chip_316_543_merged.tif,0.6,2,1015034383,117,33.1253,33.1253,0.0,34.6887,34.6887,0.0,0.013886,0.011836
100M,chip_316_543_merged.tif,0.6,3,634427752,117,33.0376,33.0376,-0.0,34.8466,34.8466,0.0,0.013406,0.011422
100M,chip_316_543_merged.tif,0.6,4,154482234,117,32.6535,32.6535,0.0,34.6478,34.6478,-0.0,0.013383,0.011557
100M,chip_316_543_merged.tif,0.8,0,1392994336,156,31.7016,31.7016,-0.0,33.341,33.341,-0.0,0.015294,0.013092
100M,chip_316_543_merged.tif,0.8,1,1012387705,156,32.1371,32.1371,-0.0,33.6991,33.6991,0.0,0.014945,0.013006
100M,chip_316_543_merged.tif,0.8,2,532442187,156,32.1244,32.1244,-0.0,33.9142,33.9142,0.0,0.014953,0.012429
100M,chip_316_543_merged.tif,0.8,3,151835556,156,32.2982,32.2982,-0.0,33.9312,33.9312,-0.0,0.014892,0.01253
100M,chip_316_543_merged.tif,0.8,4,1918712573,156,31.6907,31.6907,-0.0,33.0512,33.0512,-0.0,0.01531,0.013383
100M,chip_317_528_merged.tif,0.2,0,932207727,39,30.8884,30.8884,-0.0,34.7981,34.7981,-0.0,0.014396,0.011883
100M,chip_317_528_merged.tif,0.2,1,452262209,39,31.4858,31.4858,0.0,36.5626,36.5626,0.0,0.016042,0.009861
100M,chip_317_528_merged.tif,0.2,2,71655578,39,33.9322,33.9322,-0.0,35.6281,35.6281,-0.0,0.013015,0.010702
100M,chip_317_528_merged.tif,0.2,3,1739193708,39,30.1825,30.1825,0.0,36.5606,36.5606,-0.0,0.017227,0.009848
100M,chip_317_528_merged.tif,0.2,4,1358587077,39,33.6341,33.6341,0.0,36.8444,36.8444,-0.0,0.013197,0.009697
100M,chip_317_528_merged.tif,0.4,0,672253507,78,31.7827,31.7827,-0.0,34.5927,34.5927,0.0,0.014301,0.011367
100M,chip_317_528_merged.tif,0.4,1,291646876,78,31.4468,31.4468,0.0,34.304,34.304,0.0,0.014836,0.011315
100M,chip_317_528_merged.tif,0.4,2,2058523893,78,32.1277,32.1277,-0.0,34.7929,34.7929,0.0,0.014323,0.011494
100M,chip_317_528_merged.tif,0.4,3,1578578375,78,33.187,33.187,-0.0,34.2729,34.2729,0.0,0.012555,0.011843
100M,chip_317_528_merged.tif,0.4,4,1197971744,78,30.9405,30.9405,-0.0,34.2479,34.2479,-0.0,0.014772,0.011732
100M,chip_317_528_merged.tif,0.6,0,2076438948,117,32.0968,32.0968,-0.0,34.465,34.465,-0.0,0.013513,0.011502
100M,chip_317_528_merged.tif,0.6,1,1695832317,117,31.481,31.481,0.0,34.1967,34.1967,0.0,0.014185,0.011571
100M,chip_317_528_merged.tif,0.6,2,1315225686,117,31.8898,31.8898,0.0,33.849,33.849,0.0,0.01421,0.01217
100M,chip_317_528_merged.tif,0.6,3,835280168,117,31.7789,31.7789,0.0,33.7811,33.7811,-0.0,0.014289,0.012484
100M,chip_317_528_merged.tif,0.6,4,454673537,117,32.1432,32.1432,0.0,34.2613,34.2613,0.0,0.01441,0.012073
100M,chip_317_528_merged.tif,0.8,0,1693185639,156,30.9801,30.9801,-0.0,32.253,32.253,0.0,0.016093,0.013847
100M,chip_317_528_merged.tif,0.8,1,1213240121,156,30.8008,30.8008,0.0,33.422,33.422,0.0,0.016388,0.012888
100M,chip_317_528_merged.tif,0.8,2,832633490,156,31.5587,31.5587,-0.0,32.4278,32.4278,-0.0,0.014807,0.013771
100M,chip_317_528_merged.tif,0.8,3,352687972,156,31.5505,31.5505,0.0,33.0847,33.0847,0.0,0.014812,0.013055
100M,chip_317_528_merged.tif,0.8,4,2119564989,156,31.1892,31.1892,0.0,33.8075,33.8075,-0.0,0.015917,0.012623
100M,chip_317_529_merged.tif,0.2,0,135927247,39,34.5144,34.5144,-0.0,35.4122,35.4122,0.0,0.01272,0.011047
100M,chip_317_529_merged.tif,0.2,1,1902804264,39,34.2199,34.2199,-0.0,35.5801,35.5801,-0.0,0.012626,0.011041
100M,chip_317_529_merged.tif,0.2,2,1422858746,39,34.2205,34.2205,0.0,35.2484,35.2484,-0.0,0.012625,0.011527
100M,chip_317_529_merged.tif,0.2,3,1042252115,39,34.2215,34.2215,0.0,33.7849,33.7849,-0.0,0.012624,0.012461
100M,chip_317_529_merged.tif,0.2,4,562306597,39,32.5298,32.5298,-0.0,34.0058,34.0058,-0.0,0.014623,0.012201
100M,chip_317_529_merged.tif,0.4,0,1218135825,78,31.7162,31.7162,0.0,34.4209,34.4209,-0.0,0.015252,0.012246
100M,chip_317_529_merged.tif,0.4,1,837529194,78,32.6286,32.6286,0.0,34.899,34.899,-0.0,0.014547,0.011663
100M,chip_317_529_merged.tif,0.4,2,456922563,78,32.6507,32.6507,0.0,34.1659,34.1659,-0.0,0.014072,0.012005
100M,chip_317_529_merged.tif,0.4,3,2124460693,78,33.434,33.434,0.0,34.3277,34.3277,-0.0,0.012849,0.012142
100M,chip_317_529_merged.tif,0.4,4,1743854062,78,32.3222,32.3222,-0.0,33.6988,33.6988,-0.0,0.014428,0.012581
100M,chip_317_529_merged.tif,0.6,0,1379497355,117,32.587,32.587,-0.0,33.7479,33.7479,-0.0,0.014146,0.01279
100M,chip_317_529_merged.tif,0.6,1,899551837,117,32.3378,32.3378,0.0,34.256,34.256,0.0,0.014549,0.012168
100M,chip_317_529_merged.tif,0.6,2,518945206,117,32.4,32.4,0.0,34.1689,34.1689,0.0,0.015043,0.012302
100M,chip_317_529_merged.tif,0.6,3,138338575,117,32.5608,32.5608,-0.0,33.9216,33.9216,-0.0,0.014196,0.012601
100M,chip_317_529_merged.tif,0.6,4,1805876705,117,32.2153,32.2153,0.0,34.4267,34.4267,0.0,0.014991,0.012352
100M,chip_317_529_merged.tif,0.8,0,896905159,156,31.9921,31.9921,0.0,32.6597,32.6597,0.0,0.014934,0.01383
100M,chip_317_529_merged.tif,0.8,1,516298528,156,32.1995,32.1995,0.0,33.3981,33.3981,-0.0,0.015117,0.013145
100M,chip_317_529_merged.tif,0.8,2,36353010,156,32.6567,32.6567,-0.0,33.5497,33.5497,-0.0,0.014112,0.013375
100M,chip_317_529_merged.tif,0.8,3,1803230027,156,32.2014,32.2014,0.0,32.7054,32.7054,-0.0,0.015104,0.014124
100M,chip_317_529_merged.tif,0.8,4,1323284509,156,32.329,32.329,-0.0,32.6563,32.6563,-0.0,0.014864,0.014117
100M,chip_317_545_merged.tif,0.2,0,750118637,39,30.6771,30.6771,-0.0,33.9554,33.9554,-0.0,0.017943,0.011766
100M,chip_317_545_merged.tif,0.2,1,369512006,39,32.5005,32.5005,0.0,36.2973,36.2973,-0.0,0.013631,0.009775
100M,chip_317_545_merged.tif,0.2,2,2136389023,39,32.3913,32.3913,-0.0,36.5406,36.5406,-0.0,0.013517,0.00971
100M,chip_317_545_merged.tif,0.2,3,1656443505,39,29.3506,29.3506,0.0,36.5042,36.5042,-0.0,0.019229,0.009615
100M,chip_317_545_merged.tif,0.2,4,1275836874,39,35.8127,35.8127,0.0,34.5849,34.5849,0.0,0.010349,0.010127
100M,chip_317_545_merged.tif,0.4,0,1931666102,78,31.2846,31.2846,0.0,34.55,34.55,-0.0,0.016307,0.010999
100M,chip_317_545_merged.tif,0.4,1,1451720584,78,32.1931,32.1931,-0.0,34.7234,34.7234,-0.0,0.014269,0.011213
100M,chip_317_545_merged.tif,0.4,2,1071113953,78,31.4323,31.4323,-0.0,34.2368,34.2368,0.0,0.016044,0.011026
100M,chip_317_545_merged.tif,0.4,3,690507322,78,30.2965,30.2965,-0.0,34.4673,34.4673,0.0,0.016802,0.01094
100M,chip_317_545_merged.tif,0.4,4,210561804,78,32.1945,32.1945,0.0,33.7929,33.7929,-0.0,0.014268,0.011599
100M,chip_317_545_merged.tif,0.6,0,1993688745,117,29.9051,29.9051,0.0,34.6224,34.6224,-0.0,0.017602,0.011563
100M,chip_317_545_merged.tif,0.6,1,1613082114,117,30.7174,30.7174,0.0,34.259,34.259,0.0,0.016621,0.011685
100M,chip_317_545_merged.tif,0.6,2,1133136596,117,30.4809,30.4809,0.0,32.5057,32.5057,0.0,0.01687,0.013
100M,chip_317_545_merged.tif,0.6,3,752529965,117,30.7206,30.7206,-0.0,34.3475,34.3475,-0.0,0.0166,0.011507
100M,chip_317_545_merged.tif,0.6,4,272584447,117,30.5494,30.5494,0.0,34.5275,34.5275,-0.0,0.017192,0.011821
100M,chip_317_545_merged.tif,0.8,0,1511096549,156,29.1049,29.1049,0.0,32.3284,32.3284,0.0,0.01948,0.014344
100M,chip_317_545_merged.tif,0.8,1,1130489918,156,29.0922,29.0922,0.0,31.4661,31.4661,-0.0,0.019506,0.015154
100M,chip_317_545_merged.tif,0.8,2,650544400,156,29.1276,29.1276,-0.0,31.4888,31.4888,-0.0,0.020114,0.015049
100M,chip_317_545_merged.tif,0.8,3,269937769,156,29.5961,29.5961,0.0,31.8017,31.8017,0.0,0.018777,0.014677
100M,chip_317_545_merged.tif,0.8,4,2036814786,156,29.2885,29.2885,0.0,31.7571,31.7571,0.0,0.02,0.014826
100M,chip_318_344_merged.tif,0.2,0,1022596928,39,36.5391,36.5391,0.0,41.2564,41.2564,0.0,0.009261,0.005651
100M,chip_318_344_merged.tif,0.2,1,542651410,39,39.6101,39.6101,0.0,40.8031,40.8031,-0.0,0.006327,0.00577
100M,chip_318_344_merged.tif,0.2,2,162044779,39,38.9763,38.9763,0.0,42.1331,42.1331,0.0,0.007458,0.005122
100M,chip_318_344_merged.tif,0.2,3,1829582909,39,40.7835,40.7835,-0.0,40.7876,40.7876,0.0,0.006094,0.005696
100M,chip_318_344_merged.tif,0.2,4,1448976278,39,40.553,40.553,0.0,41.401,41.401,0.0,0.005996,0.005314
100M,chip_318_344_merged.tif,0.4,0,762642708,78,39.6357,39.6357,-0.0,41.1088,41.1088,0.0,0.006769,0.005536
100M,chip_318_344_merged.tif,0.4,1,382036077,78,38.8484,38.8484,-0.0,41.197,41.197,0.0,0.007635,0.005573
100M,chip_318_344_merged.tif,0.4,2,1429446,78,39.0055,39.0055,-0.0,40.6078,40.6078,-0.0,0.007079,0.005946
100M,chip_318_344_merged.tif,0.4,3,1668967576,78,39.6961,39.6961,-0.0,40.8675,40.8675,0.0,0.006925,0.005755
100M,chip_318_344_merged.tif,0.4,4,1288360945,78,39.6351,39.6351,0.0,41.4672,41.4672,-0.0,0.00677,0.005458
100M,chip_318_344_merged.tif,0.6,0,19344501,117,37.6167,37.6167,-0.0,40.7015,40.7015,0.0,0.008325,0.005949
100M,chip_318_344_merged.tif,0.6,1,1786221518,117,38.9319,38.9319,-0.0,38.712,38.712,-0.0,0.007449,0.006489
100M,chip_318_344_merged.tif,0.6,2,1405614887,117,38.4263,38.4263,-0.0,39.9542,39.9542,-0.0,0.007872,0.006326
100M,chip_318_344_merged.tif,0.6,3,925669369,117,38.7261,38.7261,0.0,40.3479,40.3479,0.0,0.007762,0.006026
100M,chip_318_344_merged.tif,0.6,4,545062738,117,38.8246,38.8246,-0.0,40.5373,40.5373,0.0,0.007445,0.006
100M,chip_318_344_merged.tif,0.8,0,1783574840,156,38.1379,38.1379,-0.0,39.4921,39.4921,0.0,0.008076,0.006663
