chip,rank,role,ratio,mask_type,trial,global_ratio,psnr
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,16,0.2708,33.165
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,16,0.2708,35.057
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,17,0.2708,31.3915
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,17,0.2708,34.8129
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,18,0.2708,33.0845
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,18,0.2708,34.9649
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,19,0.2708,33.1656
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,19,0.2708,34.5001
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,20,0.2708,31.3911
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,20,0.2708,35.1191
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,21,0.2708,33.1656
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,21,0.2708,35.0256
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,22,0.2708,33.1653
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,22,0.2708,34.7977
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,23,0.2708,31.3906
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,23,0.2708,34.7989
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,24,0.2708,33.0844
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,24,0.2708,34.7678
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,25,0.2708,32.4579
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,25,0.2708,34.6937
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,26,0.2708,33.1648
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,26,0.2708,34.6143
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,27,0.2708,31.3904
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,27,0.2708,34.6759
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,28,0.2708,33.1658
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,28,0.2708,34.6887
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,29,0.2708,33.1658
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,29,0.2708,35.1154
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,30,0.2708,33.1651
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,30,0.2708,34.4591
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,31,0.2708,33.0842
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,31,0.2708,34.3879
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,32,0.2708,31.3908
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,32,0.2708,34.7278
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,33,0.2708,32.4574
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,33,0.2708,34.969
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,34,0.2708,33.1652
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,34,0.2708,34.6522
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,35,0.2708,33.1654
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,35,0.2708,34.4176
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,36,0.2708,33.1653
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,36,0.2708,34.451
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,37,0.2708,31.3914
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,37,0.2708,34.6347
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,38,0.2708,33.1654
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,38,0.2708,34.8668
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,39,0.2708,33.1648
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,39,0.2708,34.8674
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,40,0.2708,33.0843
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,40,0.2708,34.595
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,41,0.2708,32.4581
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,41,0.2708,34.8432
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,42,0.2708,33.0849
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,42,0.2708,34.7115
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,43,0.2708,32.4582
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,43,0.2708,34.6456
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,44,0.2708,32.4573
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,44,0.2708,34.6923
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,45,0.2708,31.3911
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,45,0.2708,34.8411
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,46,0.2708,33.1658
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,46,0.2708,34.8407
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,47,0.2708,31.3918
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,47,0.2708,34.861
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,48,0.2708,32.4572
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,48,0.2708,34.2585
chip_140_470_merged.tif,1,complex_rank1_new,0.8,block,49,0.2708,33.0846
chip_140_470_merged.tif,1,complex_rank1_new,0.8,random,49,0.2708,34.7968
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,0,0.0651,38.0411
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,0,0.0651,40.8726
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,1,0.0651,39.4264
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,1,0.0651,40.6708
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,2,0.0651,40.133
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,2,0.0651,40.5814
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,3,0.0651,37.7539
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,3,0.0651,40.5779
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,4,0.0651,37.2702
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,4,0.0651,40.666
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,5,0.0651,36.2329
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,5,0.0651,40.0848
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,6,0.0651,39.9095
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,6,0.0651,40.936
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,7,0.0651,37.7355
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,7,0.0651,41.4102
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,8,0.0651,37.8371
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,8,0.0651,41.1458
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,9,0.0651,37.3562
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,9,0.0651,40.7946
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,10,0.0651,38.6294
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,10,0.0651,40.9811
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,11,0.0651,37.8712
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,11,0.0651,40.4476
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,12,0.0651,39.4735
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,12,0.0651,41.2831
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,13,0.0651,37.8424
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,13,0.0651,40.6895
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,14,0.0651,37.7354
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,14,0.0651,40.7567
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,15,0.0651,40.1336
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,15,0.0651,40.342
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,16,0.0651,38.4949
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,16,0.0651,40.5112
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,17,0.0651,37.7357
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,17,0.0651,40.2585
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,18,0.0651,37.7537
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,18,0.0651,40.9659
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,19,0.0651,40.0703
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,19,0.0651,40.0256
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,20,0.0651,36.8701
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,20,0.0651,40.3748
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,21,0.0651,36.8012
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,21,0.0651,39.7248
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,22,0.0651,38.6291
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,22,0.0651,40.9735
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,23,0.0651,38.1897
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,23,0.0651,40.5884
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,24,0.0651,38.1622
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,24,0.0651,40.9127
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,25,0.0651,38.0737
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,25,0.0651,41.0704
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,26,0.0651,38.3812
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,26,0.0651,40.59
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,27,0.0651,38.2152
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,27,0.0651,40.9162
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,28,0.0651,38.2002
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,28,0.0651,40.5249
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,29,0.0651,38.3814
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,29,0.0651,41.0252
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,30,0.0651,37.8716
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,30,0.0651,40.5587
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,31,0.0651,38.7206
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,31,0.0651,40.184
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,32,0.0651,37.4403
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,32,0.0651,41.6095
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,33,0.0651,40.1336
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,33,0.0651,41.8266
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,34,0.0651,37.9153
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,34,0.0651,40.7429
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,35,0.0651,38.2003
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,35,0.0651,40.0907
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,36,0.0651,38.2759
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,36,0.0651,40.7693
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,37,0.0651,38.0487
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,37,0.0651,41.0264
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,38,0.0651,38.2755
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,38,0.0651,40.6857
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,39,0.0651,38.3257
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,39,0.0651,40.5126
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,40,0.0651,37.784
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,40,0.0651,41.1786
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,41,0.0651,37.9516
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,41,0.0651,40.2409
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,42,0.0651,38.8228
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,42,0.0651,40.8938
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,43,0.0651,37.9501
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,43,0.0651,41.1643
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,44,0.0651,37.1316
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,44,0.0651,40.6889
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,45,0.0651,37.2333
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,45,0.0651,40.2857
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,46,0.0651,38.0359
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,46,0.0651,40.6103
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,47,0.0651,38.0485
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,47,0.0651,41.3222
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,48,0.0651,38.0742
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,48,0.0651,39.9802
chip_217_425_merged.tif,2,complex_rank2_original,0.2,block,49,0.0651,38.2515
chip_217_425_merged.tif,2,complex_rank2_original,0.2,random,49,0.0651,39.8552
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,0,0.1302,34.7003
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,0,0.1302,37.6389
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,1,0.1302,35.4153
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,1,0.1302,37.6063
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,2,0.1302,35.0764
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,2,0.1302,37.1449
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,3,0.1302,34.7379
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,3,0.1302,37.3089
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,4,0.1302,34.2147
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,4,0.1302,37.0505
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,5,0.1302,35.1386
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,5,0.1302,36.6931
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,6,0.1302,35.3828
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,6,0.1302,37.0463
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,7,0.1302,33.949
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,7,0.1302,37.3643
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,8,0.1302,35.1387
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,8,0.1302,37.5862
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,9,0.1302,34.4842
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,9,0.1302,37.4488
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,10,0.1302,35.3825
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,10,0.1302,36.8345
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,11,0.1302,34.8896
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,11,0.1302,37.245
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,12,0.1302,34.09
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,12,0.1302,37.6381
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,13,0.1302,34.9448
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,13,0.1302,37.0374
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,14,0.1302,33.5765
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,14,0.1302,37.1251
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,15,0.1302,34.3866
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,15,0.1302,36.628
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,16,0.1302,35.3234
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,16,0.1302,36.7968
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,17,0.1302,34.5129
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,17,0.1302,37.2964
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,18,0.1302,35.3036
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,18,0.1302,37.0951
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,19,0.1302,33.9596
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,19,0.1302,37.3606
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,20,0.1302,34.8015
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,20,0.1302,37.1899
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,21,0.1302,34.0897
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,21,0.1302,36.6322
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,22,0.1302,34.4052
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,22,0.1302,37.7836
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,23,0.1302,34.801
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,23,0.1302,37.1274
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,24,0.1302,35.2475
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,24,0.1302,37.6224
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,25,0.1302,34.6131
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,25,0.1302,36.4047
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,26,0.1302,34.6277
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,26,0.1302,37.0954
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,27,0.1302,34.7003
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,27,0.1302,37.5041
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,28,0.1302,34.6137
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,28,0.1302,37.1022
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,29,0.1302,35.4795
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,29,0.1302,37.787
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,30,0.1302,34.8693
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,30,0.1302,37.091
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,31,0.1302,35.7178
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,31,0.1302,36.8067
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,32,0.1302,34.8281
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,32,0.1302,37.4563
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,33,0.1302,34.7004
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,33,0.1302,37.7761
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,34,0.1302,34.7383
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,34,0.1302,37.3249
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,35,0.1302,35.1387
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,35,0.1302,36.9465
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,36,0.1302,35.7177
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,36,0.1302,37.1132
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,37,0.1302,34.7383
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,37,0.1302,36.7161
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,38,0.1302,35.7178
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,38,0.1302,37.0733
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,39,0.1302,34.8278
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,39,0.1302,37.0756
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,40,0.1302,34.9419
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,40,0.1302,37.2937
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,41,0.1302,34.3863
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,41,0.1302,36.716
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,42,0.1302,35.4797
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,42,0.1302,37.1447
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,43,0.1302,34.5311
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,43,0.1302,37.2217
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,44,0.1302,34.5127
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,44,0.1302,37.7367
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,45,0.1302,34.8408
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,45,0.1302,36.7699
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,46,0.1302,35.1099
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,46,0.1302,37.4369
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,47,0.1302,34.7383
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,47,0.1302,37.491
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,48,0.1302,34.2113
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,48,0.1302,36.1383
chip_217_425_merged.tif,2,complex_rank2_original,0.4,block,49,0.1302,35.2079
chip_217_425_merged.tif,2,complex_rank2_original,0.4,random,49,0.1302,37.1418
chip_217_425_merged.tif,2,complex_rank2_original,0.6,block,0,0.2005,33.0457
