tile,mask_type,ratio,trial,mae,rmse,psnr
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.4,7,0.002595848986652107,0.00895453096305559,40.95914314993733
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.4,8,0.0007058444757264887,0.0020718792407287273,53.672711219979156
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.4,9,0.001214692534704604,0.0042560062953319305,47.419954766394106
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.6,0,0.051157296720071035,0.058555492938295615,24.648647172926648
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.6,1,0.047876576955090996,0.0531903959742321,25.483335531515124
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.6,2,0.04132130123728461,0.045823693008072174,26.77819826434795
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.6,3,0.028170861394267867,0.032334215220577965,29.806753505847126
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.6,4,0.020905408474328094,0.02353489010172647,32.56575650659119
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.6,5,0.045452239971544406,0.05268405304027717,25.566416433765426
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.6,6,0.01566898031379249,0.01799660085012347,34.89619031064404
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.6,7,0.0365459140122458,0.05613765840844482,25.014914128830345
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.6,8,0.042903873206212376,0.047518731842412454,26.462703162385537
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.6,9,0.017380749328700373,0.01981139324877486,34.06169962706044
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.6,0,0.0013546399404013561,0.006057074483224288,44.35474171658236
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.6,1,0.001373502655995022,0.005549115294904395,45.115525033647884
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.6,2,0.0017414012886183179,0.007921261378394866,42.02411312058974
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.6,3,0.005623678780853968,0.05109678900059287,25.832127814581614
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.6,4,0.0016842433340604815,0.007495930694326714,42.50348874979782
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.6,5,0.0011134374364533419,0.005630272513888484,44.98941168232024
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.6,6,0.001606663543131266,0.00538652583529055,45.37382505629913
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.6,7,0.0015134925390899534,0.006445785655085151,43.814482807877624
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.6,8,0.0023619487851233864,0.008439153839303283,41.474021923751835
