backbone,chip,mask_ratio,trial,trial_seed,block_h_patches,block_w_patches,block_area_frac,global_mae,global_psnr,global_ssim,block_mae,block_psnr,block_ssim
600M,chip_292_552_merged.tif,0.4,1,435581338,10,10,0.391,0.0071,37.7525,0.956,0.014083,34.3592,0.9137
600M,chip_292_552_merged.tif,0.4,2,54974707,10,10,0.391,0.011884,33.5007,0.9264,0.025781,29.8283,0.8419
600M,chip_292_552_merged.tif,0.4,3,1722512837,10,10,0.391,0.00816,36.9877,0.9481,0.016447,33.5706,0.8937
600M,chip_292_552_merged.tif,0.4,4,1341906206,10,10,0.391,0.008108,36.8571,0.9495,0.016384,33.4603,0.8965
600M,chip_292_552_merged.tif,0.6,0,172228649,11,14,0.602,0.015087,33.2158,0.8884,0.021206,31.5189,0.8461
600M,chip_292_552_merged.tif,0.6,1,1839766779,11,14,0.602,0.013043,34.2257,0.9048,0.01738,32.7353,0.8762
600M,chip_292_552_merged.tif,0.6,2,1459160148,11,14,0.602,0.014282,33.5207,0.8997,0.01919,32.0833,0.8649
600M,chip_292_552_merged.tif,0.6,3,979214630,11,14,0.602,0.016494,32.1806,0.8811,0.022195,30.709,0.8436
600M,chip_292_552_merged.tif,0.6,4,598607999,11,14,0.602,0.0137,33.4364,0.8925,0.018733,31.9298,0.8572
600M,chip_292_552_merged.tif,0.8,0,1837120101,13,16,0.812,0.025373,29.5361,0.7923,0.02805,28.9747,0.7732
600M,chip_292_552_merged.tif,0.8,1,1357174583,13,15,0.762,0.025218,29.674,0.7937,0.028696,29.0353,0.7723
600M,chip_292_552_merged.tif,0.8,2,976567952,13,16,0.812,0.027013,29.1041,0.7802,0.029938,28.5779,0.7621
600M,chip_292_552_merged.tif,0.8,3,595961321,13,16,0.812,0.027611,29.2412,0.7771,0.030572,28.7406,0.757
600M,chip_292_552_merged.tif,0.8,4,116015803,13,16,0.812,0.027719,28.7768,0.7766,0.030534,28.3625,0.7592
600M,chip_093_355_merged.tif,0.2,0,1553943917,5,10,0.195,0.002762,43.9893,0.9825,0.010018,37.8573,0.9347
600M,chip_093_355_merged.tif,0.2,1,1173337286,5,10,0.195,0.001936,47.2874,0.9883,0.006758,41.868,0.9587
600M,chip_093_355_merged.tif,0.2,2,693391768,5,10,0.195,0.002861,43.5974,0.9827,0.010524,37.3004,0.9327
600M,chip_093_355_merged.tif,0.2,3,312785137,5,10,0.195,0.002138,46.9232,0.9872,0.006845,41.8415,0.9586
600M,chip_093_355_merged.tif,0.2,4,1980323267,5,10,0.195,0.002179,45.8647,0.9873,0.007552,40.3707,0.9589
600M,chip_093_355_merged.tif,0.4,0,1393328584,10,10,0.391,0.00507,41.8289,0.9672,0.00957,38.9825,0.9363
600M,chip_093_355_merged.tif,0.4,1,913383066,10,10,0.391,0.005213,41.0021,0.9655,0.009803,37.9485,0.9362
600M,chip_093_355_merged.tif,0.4,2,532776435,10,10,0.391,0.004755,41.9947,0.9679,0.008125,39.763,0.9489
600M,chip_093_355_merged.tif,0.4,3,52830917,10,10,0.391,0.004473,42.3479,0.9705,0.007878,40.2106,0.9504
600M,chip_093_355_merged.tif,0.4,4,1819707934,10,10,0.391,0.005407,41.5253,0.9617,0.009608,39.3197,0.9319
600M,chip_093_355_merged.tif,0.6,0,650030377,11,14,0.602,0.00928,37.9325,0.9276,0.011096,37.371,0.9111
600M,chip_093_355_merged.tif,0.6,1,170084859,11,14,0.602,0.007938,39.1545,0.9368,0.010061,38.1477,0.919
600M,chip_093_355_merged.tif,0.6,2,1936961876,11,14,0.602,0.008444,38.6816,0.934,0.010612,37.8522,0.9173
600M,chip_093_355_merged.tif,0.6,3,1457016358,11,14,0.602,0.008116,38.8812,0.9389,0.010073,38.0044,0.9267
600M,chip_093_355_merged.tif,0.6,4,1076409727,11,14,0.602,0.008069,39.3381,0.94,0.00976,38.8922,0.9277
600M,chip_093_355_merged.tif,0.8,0,167438181,13,15,0.762,0.01252,36.2207,0.8873,0.013934,35.7587,0.876
600M,chip_093_355_merged.tif,0.8,1,1834976311,13,16,0.812,0.015708,34.8424,0.861,0.015651,35.0828,0.8624
600M,chip_093_355_merged.tif,0.8,2,1454369680,13,16,0.812,0.016236,34.8811,0.8606,0.016839,34.7365,0.857
600M,chip_093_355_merged.tif,0.8,3,1073763049,13,16,0.812,0.015731,35.0857,0.8604,0.016608,34.9487,0.8517
600M,chip_093_355_merged.tif,0.8,4,593817531,13,15,0.762,0.012226,36.5416,0.8907,0.012584,36.5519,0.888
600M,chip_039_108_merged.tif,0.2,0,190877735,5,10,0.195,0.004106,38.4078,0.9694,0.017423,31.607,0.8648
600M,chip_039_108_merged.tif,0.2,1,1858415865,5,10,0.195,0.003324,41.7648,0.9768,0.013049,35.3426,0.9077
600M,chip_039_108_merged.tif,0.2,2,1477809234,5,10,0.195,0.002724,43.0744,0.9822,0.010125,36.9679,0.9319
600M,chip_039_108_merged.tif,0.2,3,997863716,5,10,0.195,0.004681,37.9839,0.9676,0.019337,31.244,0.8606
600M,chip_039_108_merged.tif,0.2,4,617257085,5,10,0.195,0.00326,41.7884,0.9802,0.012515,35.4285,0.9196
600M,chip_039_108_merged.tif,0.4,0,30262402,10,10,0.391,0.00847,35.8468,0.9397,0.01711,32.3727,0.8777
600M,chip_039_108_merged.tif,0.4,1,1697800532,10,10,0.391,0.00873,33.4091,0.9397,0.019531,29.4901,0.869
600M,chip_039_108_merged.tif,0.4,2,1317193901,10,10,0.391,0.007455,36.7396,0.9474,0.015906,33.0603,0.8891
600M,chip_039_108_merged.tif,0.4,3,837248383,10,10,0.391,0.00826,36.0238,0.942,0.016705,32.5404,0.8876
600M,chip_039_108_merged.tif,0.4,4,456641752,10,10,0.391,0.007844,37.2,0.9462,0.01635,33.6915,0.8931
600M,chip_039_108_merged.tif,0.6,0,1434447843,11,14,0.602,0.014908,31.6906,0.8885,0.021353,29.7369,0.8422
600M,chip_039_108_merged.tif,0.6,1,954502325,11,14,0.602,0.013923,32.2142,0.8941,0.020577,30.1721,0.8443
600M,chip_039_108_merged.tif,0.6,2,573895694,11,14,0.602,0.013604,33.0274,0.9002,0.019131,31.183,0.8656
600M,chip_039_108_merged.tif,0.6,3,93950176,11,14,0.602,0.014028,32.2322,0.8945,0.019996,30.2956,0.853
600M,chip_039_108_merged.tif,0.6,4,1860827193,11,14,0.602,0.015553,31.9954,0.8888,0.022069,30.1369,0.8462
600M,chip_039_108_merged.tif,0.8,0,951855647,13,15,0.762,0.035509,26.4586,0.7945,0.043669,25.3724,0.7593
600M,chip_039_108_merged.tif,0.8,1,471910129,13,16,0.812,0.03618,26.3992,0.7817,0.041617,25.612,0.7624
600M,chip_039_108_merged.tif,0.8,2,91303498,13,15,0.762,0.020837,30.409,0.8353,0.024439,29.4741,0.8159
600M,chip_039_108_merged.tif,0.8,3,1758841628,13,16,0.812,0.020906,30.4307,0.8193,0.023568,29.7684,0.799
600M,chip_039_108_merged.tif,0.8,4,1378234997,13,16,0.812,0.021498,30.5135,0.8205,0.023959,29.8656,0.8074
600M,chip_214_307_merged.tif,0.2,0,151780888,5,10,0.195,0.003207,42.4268,0.9801,0.012457,36.1212,0.9217
600M,chip_214_307_merged.tif,0.2,1,1819319018,5,10,0.195,0.003529,42.02,0.9798,0.01354,35.9729,0.9286
600M,chip_214_307_merged.tif,0.2,2,1438712387,5,10,0.195,0.002968,43.4185,0.9813,0.01028,38.1478,0.9354
600M,chip_214_307_merged.tif,0.2,3,1058105756,5,10,0.195,0.003683,41.7799,0.9797,0.013609,35.6841,0.9262
600M,chip_214_307_merged.tif,0.2,4,578160238,5,10,0.195,0.003053,42.8149,0.981,0.01162,36.6528,0.9254
600M,chip_214_307_merged.tif,0.4,0,2138649203,10,10,0.391,0.008233,36.7702,0.9527,0.017151,33.221,0.9041
600M,chip_214_307_merged.tif,0.4,1,1658703685,10,10,0.391,0.007663,38.2193,0.9572,0.014468,35.3134,0.9234
600M,chip_214_307_merged.tif,0.4,2,1278097054,10,10,0.391,0.007449,38.2256,0.9571,0.01507,35.0762,0.9158
600M,chip_214_307_merged.tif,0.4,3,798151536,10,10,0.391,0.008211,37.4629,0.9554,0.016958,34.1642,0.9108
600M,chip_214_307_merged.tif,0.4,4,417544905,10,10,0.391,0.007643,37.5294,0.9571,0.016097,34.0952,0.9124
600M,chip_214_307_merged.tif,0.6,0,1395350996,11,14,0.602,0.014523,33.5145,0.9125,0.02036,31.836,0.882
600M,chip_214_307_merged.tif,0.6,1,915405478,11,14,0.602,0.014442,32.7199,0.9112,0.01954,31.3794,0.8831
600M,chip_214_307_merged.tif,0.6,2,534798847,11,14,0.602,0.013969,33.501,0.9188,0.020274,31.8958,0.8845
600M,chip_214_307_merged.tif,0.6,3,54853329,11,14,0.602,0.014053,33.6752,0.9137,0.019625,32.1173,0.8858
600M,chip_214_307_merged.tif,0.6,4,1821730346,11,14,0.602,0.013637,34.0167,0.9184,0.019188,32.2862,0.8864
600M,chip_214_307_merged.tif,0.8,0,912758800,13,15,0.762,0.021256,31.0077,0.8606,0.023775,30.3964,0.8466
600M,chip_214_307_merged.tif,0.8,1,432813282,13,15,0.762,0.018726,31.8282,0.8716,0.02061,31.6115,0.8609
600M,chip_214_307_merged.tif,0.8,2,52206651,13,16,0.812,0.023862,30.2523,0.8395,0.026088,29.8333,0.8288
600M,chip_214_307_merged.tif,0.8,3,1819083668,13,15,0.762,0.019865,31.3204,0.8682,0.022735,30.6496,0.8525
600M,chip_214_307_merged.tif,0.8,4,1339138150,13,16,0.812,0.025051,30.1598,0.8419,0.027994,29.5318,0.8243
600M,chip_257_483_merged.tif,0.2,0,117813563,5,10,0.195,0.003554,41.8676,0.9752,0.013148,36.0203,0.9032
600M,chip_257_483_merged.tif,0.2,1,1785351693,5,10,0.195,0.003255,42.3566,0.9775,0.011656,36.7777,0.9194
600M,chip_257_483_merged.tif,0.2,2,1404745062,5,10,0.195,0.004163,40.2192,0.9734,0.014784,34.2931,0.9048
600M,chip_257_483_merged.tif,0.2,3,924799544,5,10,0.195,0.003526,40.7057,0.9752,0.013014,34.6919,0.9086
600M,chip_257_483_merged.tif,0.2,4,544192913,5,10,0.195,0.003075,42.5474,0.9788,0.011737,36.4878,0.9175
600M,chip_257_483_merged.tif,0.4,0,2005342991,10,10,0.391,0.007844,37.2448,0.9434,0.014725,34.6996,0.8968
600M,chip_257_483_merged.tif,0.4,1,1624736360,10,10,0.391,0.007664,37.3469,0.9442,0.014826,34.4539,0.8977
600M,chip_257_483_merged.tif,0.4,2,1144790842,10,10,0.391,0.007806,37.6985,0.9435,0.013781,34.8465,0.9042
600M,chip_257_483_merged.tif,0.4,3,764184211,10,10,0.391,0.007245,37.0198,0.9478,0.013422,34.2784,0.9042
600M,chip_257_483_merged.tif,0.4,4,383577580,10,10,0.391,0.006957,37.5478,0.9508,0.01312,34.5406,0.907
600M,chip_257_483_merged.tif,0.6,0,1262044784,11,14,0.602,0.01339,34.148,0.8955,0.017588,32.8661,0.8634
600M,chip_257_483_merged.tif,0.6,1,881438153,11,14,0.602,0.013461,33.9915,0.8947,0.018901,32.3771,0.8555
600M,chip_257_483_merged.tif,0.6,2,401492635,11,14,0.602,0.014206,33.9833,0.8925,0.017085,33.2023,0.8728
600M,chip_257_483_merged.tif,0.6,3,20886004,11,14,0.602,0.013506,33.9166,0.8892,0.017184,32.8412,0.8612
600M,chip_257_483_merged.tif,0.6,4,1787763021,11,14,0.602,0.013254,33.9252,0.8924,0.017321,32.5605,0.8603
600M,chip_257_483_merged.tif,0.8,0,779452588,13,16,0.812,0.024383,30.3554,0.7929,0.026855,29.8726,0.7729
600M,chip_257_483_merged.tif,0.8,1,398845957,13,15,0.762,0.022781,30.5661,0.8041,0.024802,30.14,0.7837
600M,chip_257_483_merged.tif,0.8,2,18239326,13,16,0.812,0.02345,30.4244,0.7925,0.024731,30.1275,0.7817
600M,chip_257_483_merged.tif,0.8,3,1685777456,13,16,0.812,0.024281,30.3895,0.794,0.025684,30.1376,0.7805
600M,chip_257_483_merged.tif,0.8,4,1305170825,13,15,0.762,0.018892,32.1389,0.8409,0.020825,31.7776,0.8263
600M,chip_239_336_merged.tif,0.2,0,281009474,5,10,0.195,0.002266,44.5915,0.9887,0.00787,39.2747,0.9596
600M,chip_239_336_merged.tif,0.2,1,2047886491,5,10,0.195,0.00214,45.0377,0.9892,0.007742,39.3228,0.9649
600M,chip_239_336_merged.tif,0.2,2,1567940973,5,10,0.195,0.00235,43.9312,0.9874,0.007944,38.4953,0.9576
600M,chip_239_336_merged.tif,0.2,3,1187334342,5,10,0.195,0.002097,45.4231,0.9893,0.007711,39.7423,0.9585
600M,chip_239_336_merged.tif,0.2,4,707388824,5,10,0.195,0.002322,44.388,0.9888,0.007751,38.9752,0.9634
600M,chip_239_336_merged.tif,0.4,0,1462556939,10,10,0.391,0.004832,40.5584,0.9714,0.0086,38.2563,0.9524
600M,chip_239_336_merged.tif,0.4,1,982611421,10,10,0.391,0.005082,39.9904,0.968,0.009092,37.5313,0.9411
600M,chip_239_336_merged.tif,0.4,2,602004790,10,10,0.391,0.005133,39.5231,0.9703,0.009471,36.6145,0.9439
600M,chip_239_336_merged.tif,0.4,3,122059272,10,10,0.391,0.005029,40.4479,0.9727,0.009423,38.1054,0.9509
600M,chip_239_336_merged.tif,0.4,4,1888936289,10,10,0.391,0.004917,38.1955,0.9684,0.009722,34.7188,0.9395
600M,chip_239_336_merged.tif,0.6,0,719258732,11,14,0.602,0.00933,36.1258,0.9317,0.011926,35.2916,0.9161
600M,chip_239_336_merged.tif,0.6,1,239313214,11,14,0.602,0.009277,36.3413,0.9399,0.011713,35.2342,0.9279
600M,chip_239_336_merged.tif,0.6,2,2006190231,11,14,0.602,0.009022,36.6546,0.9316,0.01155,35.3863,0.9129
600M,chip_239_336_merged.tif,0.6,3,1526244713,11,14,0.602,0.009096,35.9338,0.933,0.01185,34.6812,0.9129
600M,chip_239_336_merged.tif,0.6,4,1145638082,11,14,0.602,0.009729,34.8501,0.9298,0.012058,35.3279,0.9149
600M,chip_239_336_merged.tif,0.8,0,236666536,13,16,0.812,0.01758,32.1327,0.8553,0.019018,31.7936,0.8447
600M,chip_239_336_merged.tif,0.8,1,1904204666,13,15,0.762,0.01597,32.4602,0.8665,0.017671,31.9668,0.8496
600M,chip_239_336_merged.tif,0.8,2,1523598035,13,15,0.762,0.014585,32.7822,0.8736,0.016027,32.1829,0.856
600M,chip_239_336_merged.tif,0.8,3,1142991404,13,15,0.762,0.01539,31.4815,0.8632,0.016853,30.8773,0.8484
600M,chip_239_336_merged.tif,0.8,4,663045886,13,16,0.812,0.018254,31.4446,0.8411,0.01967,31.0063,0.8277
600M,chip_094_329_merged.tif,0.2,0,1870864266,5,10,0.195,0.003465,42.7456,0.9763,0.01161,37.4886,0.923
600M,chip_094_329_merged.tif,0.2,1,1390918748,5,10,0.195,0.004355,40.3796,0.97,0.015279,34.4383,0.8974
600M,chip_094_329_merged.tif,0.2,2,1010312117,5,10,0.195,0.003461,42.3787,0.9746,0.012673,36.5087,0.9068
600M,chip_094_329_merged.tif,0.2,3,530366599,5,10,0.195,0.003269,42.5098,0.9739,0.011948,36.5977,0.9016
600M,chip_094_329_merged.tif,0.2,4,149759968,5,10,0.195,0.003565,42.4018,0.9748,0.011983,37.0132,0.9202
600M,chip_094_329_merged.tif,0.4,0,1610910046,10,10,0.391,0.008507,36.8728,0.9294,0.015518,34.0649,0.8708
600M,chip_094_329_merged.tif,0.4,1,1230303415,10,10,0.391,0.008379,36.9792,0.9336,0.015812,34.0996,0.8777
600M,chip_094_329_merged.tif,0.4,2,849696784,10,10,0.391,0.008102,37.2334,0.9354,0.015437,34.1386,0.8771
600M,chip_094_329_merged.tif,0.4,3,369751266,10,10,0.391,0.007222,38.2706,0.9385,0.013359,35.3519,0.8839
600M,chip_094_329_merged.tif,0.4,4,2136628283,10,10,0.391,0.008603,37.0803,0.9347,0.016845,33.9876,0.8789
600M,chip_094_329_merged.tif,0.6,0,966950726,11,14,0.602,0.013606,34.4987,0.8757,0.017808,33.1587,0.8399
600M,chip_094_329_merged.tif,0.6,1,487005208,11,14,0.602,0.013509,34.616,0.879,0.018579,32.9733,0.833
600M,chip_094_329_merged.tif,0.6,2,106398577,11,14,0.602,0.014575,34.4216,0.8724,0.01932,32.949,0.8334
600M,chip_094_329_merged.tif,0.6,3,1773936707,11,14,0.602,0.013953,34.35,0.8769,0.018196,32.9632,0.8383
600M,chip_094_329_merged.tif,0.6,4,1393330076,11,14,0.602,0.013673,34.4371,0.8795,0.018792,32.9909,0.8371
600M,chip_094_329_merged.tif,0.8,0,484358530,13,16,0.812,0.025691,30.9855,0.7839,0.027462,30.6705,0.7692
600M,chip_094_329_merged.tif,0.8,1,4413012,13,15,0.762,0.019374,32.5416,0.8193,0.02172,31.9616,0.7984
600M,chip_094_329_merged.tif,0.8,2,1771290029,13,15,0.762,0.019629,32.5029,0.8113,0.021185,32.1408,0.7972
600M,chip_094_329_merged.tif,0.8,3,1291344511,13,15,0.762,0.021151,31.7625,0.805,0.023204,31.2482,0.7901
600M,chip_094_329_merged.tif,0.8,4,910737880,13,15,0.762,0.02094,31.9611,0.8123,0.023275,31.4072,0.793
600M,chip_232_596_merged.tif,0.2,0,810649575,5,10,0.195,0.00251,44.3674,0.9854,0.008465,38.9574,0.9474
600M,chip_232_596_merged.tif,0.2,1,430042944,5,10,0.195,0.003355,41.7487,0.9813,0.012524,35.4556,0.9265
600M,chip_232_596_merged.tif,0.2,2,2097581074,5,10,0.195,0.002514,44.3137,0.9857,0.008947,38.5454,0.9502
600M,chip_232_596_merged.tif,0.2,3,1716974443,5,10,0.195,0.002786,42.968,0.9832,0.009373,37.1847,0.9429
600M,chip_232_596_merged.tif,0.2,4,1336367812,5,10,0.195,0.002586,43.5426,0.9857,0.009226,38.1279,0.9484
600M,chip_232_596_merged.tif,0.4,0,650034242,10,10,0.391,0.0062,37.9477,0.9602,0.013009,34.3598,0.9135
600M,chip_232_596_merged.tif,0.4,1,269427611,10,10,0.391,0.005969,38.7776,0.9631,0.011197,35.9269,0.9341
600M,chip_232_596_merged.tif,0.4,2,1936965741,10,10,0.391,0.005677,39.5464,0.9671,0.010943,36.8057,0.9391
600M,chip_232_596_merged.tif,0.4,3,1556359110,10,10,0.391,0.0068,36.9906,0.9573,0.013436,33.76,0.9133
600M,chip_232_596_merged.tif,0.4,4,1076413592,10,10,0.391,0.006617,37.8612,0.9594,0.012959,34.4813,0.9189
600M,chip_232_596_merged.tif,0.6,0,2054219683,11,14,0.602,0.011415,34.6564,0.924,0.015516,33.2982,0.898
600M,chip_232_596_merged.tif,0.6,1,1673613052,11,14,0.602,0.010701,34.5939,0.9234,0.014298,33.1725,0.8992
600M,chip_232_596_merged.tif,0.6,2,1193667534,11,14,0.602,0.011365,35.0794,0.9186,0.015391,33.6794,0.8885
600M,chip_232_596_merged.tif,0.6,3,813060903,11,14,0.602,0.011558,34.3835,0.9248,0.015265,33.4118,0.9016
600M,chip_232_596_merged.tif,0.6,4,333115385,11,14,0.602,0.011371,34.1989,0.9183,0.014868,33.437,0.8917
600M,chip_232_596_merged.tif,0.8,0,1571627487,13,16,0.812,0.021591,30.6842,0.8177,0.023313,30.3583,0.8043
600M,chip_232_596_merged.tif,0.8,1,1191020856,13,15,0.762,0.016764,32.5054,0.8687,0.018467,32.0216,0.8556
600M,chip_232_596_merged.tif,0.8,2,711075338,13,16,0.812,0.022011,30.5379,0.8245,0.023675,30.1722,0.8123
600M,chip_232_596_merged.tif,0.8,3,330468707,13,15,0.762,0.018587,31.4562,0.8543,0.019796,31.2801,0.8433
600M,chip_232_596_merged.tif,0.8,4,2097345724,13,16,0.812,0.020866,30.8656,0.8342,0.022874,30.3917,0.8194
600M,chip_136_485_merged.tif,0.2,0,341705292,5,10,0.195,0.003157,41.8764,0.981,0.012074,35.7093,0.9237
600M,chip_136_485_merged.tif,0.2,1,2108582309,5,10,0.195,0.002957,43.25,0.9853,0.010054,37.9112,0.9505
600M,chip_136_485_merged.tif,0.2,2,1628636791,5,10,0.195,0.002923,43.2977,0.9845,0.009346,37.8298,0.9476
600M,chip_136_485_merged.tif,0.2,3,1248030160,5,10,0.195,0.002719,43.9016,0.9856,0.009324,38.1646,0.9475
600M,chip_136_485_merged.tif,0.2,4,768084642,5,10,0.195,0.002702,43.8933,0.9858,0.00994,37.8932,0.947
600M,chip_136_485_merged.tif,0.4,0,1523252757,10,10,0.391,0.005857,39.1372,0.9637,0.011035,36.4616,0.9327
600M,chip_136_485_merged.tif,0.4,1,1043307239,10,10,0.391,0.006385,38.8564,0.9611,0.012245,35.9151,0.9239
600M,chip_136_485_merged.tif,0.4,2,662700608,10,10,0.391,0.006199,38.8864,0.9661,0.011878,35.8813,0.9365
600M,chip_136_485_merged.tif,0.4,3,182755090,10,10,0.391,0.006099,38.6363,0.9606,0.01211,35.616,0.9237
600M,chip_136_485_merged.tif,0.4,4,1949632107,10,10,0.391,0.00578,39.8741,0.9659,0.010118,37.1738,0.9398
600M,chip_136_485_merged.tif,0.6,0,1585275400,11,14,0.602,0.011875,34.4657,0.9094,0.015488,33.2458,0.8828
600M,chip_136_485_merged.tif,0.6,1,1204668769,11,14,0.602,0.010969,35.1398,0.9148,0.014515,33.7077,0.888
600M,chip_136_485_merged.tif,0.6,2,724723251,11,14,0.602,0.010846,35.5112,0.9168,0.013372,34.6538,0.8981
600M,chip_136_485_merged.tif,0.6,3,344116620,11,14,0.602,0.011201,34.8187,0.9167,0.014635,33.695,0.894
600M,chip_136_485_merged.tif,0.6,4,2011654750,11,14,0.602,0.01092,35.1855,0.9152,0.014763,33.8179,0.8865
600M,chip_136_485_merged.tif,0.8,0,1102683204,13,15,0.762,0.01763,31.8605,0.844,0.019518,31.401,0.8268
600M,chip_136_485_merged.tif,0.8,1,722076573,13,15,0.762,0.017794,32.1383,0.8443,0.018734,31.9283,0.8386
600M,chip_136_485_merged.tif,0.8,2,242131055,13,16,0.812,0.020949,30.766,0.8112,0.022172,30.6222,0.8002
600M,chip_136_485_merged.tif,0.8,3,2009008072,13,16,0.812,0.02177,30.8517,0.8033,0.022619,30.7496,0.7964
600M,chip_136_485_merged.tif,0.8,4,1529062554,13,15,0.762,0.018382,31.8383,0.8289,0.020609,31.2301,0.8063
600M,chip_224_326_merged.tif,0.2,0,2115350796,5,10,0.195,0.002803,43.435,0.9824,0.009924,37.7099,0.936
600M,chip_224_326_merged.tif,0.2,1,1635405278,5,10,0.195,0.002382,44.529,0.9854,0.009245,38.5026,0.9452
600M,chip_224_326_merged.tif,0.2,2,1254798647,5,10,0.195,0.003036,42.7427,0.9818,0.010016,37.0088,0.9392
600M,chip_224_326_merged.tif,0.2,3,874192016,5,10,0.195,0.002698,43.3123,0.9846,0.009766,37.5032,0.9466
600M,chip_224_326_merged.tif,0.2,4,394246498,5,10,0.195,0.002983,43.2394,0.983,0.010326,37.5243,0.9402
600M,chip_224_326_merged.tif,0.4,0,1954735463,10,10,0.391,0.005975,39.4502,0.9628,0.011856,36.1702,0.9254
600M,chip_224_326_merged.tif,0.4,1,1474789945,10,10,0.391,0.006265,38.9589,0.9552,0.011786,35.9831,0.9143
600M,chip_224_326_merged.tif,0.4,2,1094183314,10,10,0.391,0.0063,38.582,0.9557,0.013244,35.1834,0.907
600M,chip_224_326_merged.tif,0.4,3,614237796,10,10,0.391,0.006398,38.833,0.9578,0.012042,35.7073,0.9169
600M,chip_224_326_merged.tif,0.4,4,233631165,10,10,0.391,0.006082,39.5091,0.9625,0.01145,36.7174,0.9304
600M,chip_224_326_merged.tif,0.6,0,1211437256,11,14,0.602,0.011144,35.7972,0.9153,0.014194,34.6834,0.8935
600M,chip_224_326_merged.tif,0.6,1,731491738,11,14,0.602,0.012074,34.834,0.9132,0.016968,33.1643,0.8794
600M,chip_224_326_merged.tif,0.6,2,350885107,11,14,0.602,0.011408,35.5919,0.9193,0.015512,34.095,0.8925
600M,chip_224_326_merged.tif,0.6,3,2018423237,11,14,0.602,0.01077,36.0305,0.9217,0.014548,34.487,0.8947
600M,chip_224_326_merged.tif,0.6,4,1637816606,11,14,0.602,0.011212,35.3217,0.9123,0.015711,33.6804,0.8767
600M,chip_224_326_merged.tif,0.8,0,2023389845,13,15,0.762,0.016146,33.2649,0.8632,0.01794,32.8044,0.8474
600M,chip_224_326_merged.tif,0.8,1,1642783214,13,16,0.812,0.01866,32.0307,0.8356,0.02095,31.4044,0.8178
600M,chip_224_326_merged.tif,0.8,2,1162837696,13,15,0.762,0.015656,33.3481,0.8697,0.017992,32.7111,0.8536
600M,chip_224_326_merged.tif,0.8,3,782231065,13,15,0.762,0.016611,32.8751,0.8615,0.019187,32.0503,0.8374
600M,chip_224_326_merged.tif,0.8,4,302285547,13,15,0.762,0.016444,33.1172,0.8687,0.018487,32.5163,0.8513
600M,chip_308_517_merged.tif,0.2,0,1443328015,5,10,0.195,0.004333,39.1007,0.9717,0.016421,32.9264,0.895
600M,chip_308_517_merged.tif,0.2,1,963382497,5,10,0.195,0.003067,42.7266,0.9815,0.008959,38.2118,0.9525
600M,chip_308_517_merged.tif,0.2,2,582775866,5,10,0.195,0.003899,39.9216,0.9736,0.014394,33.8862,0.901
600M,chip_308_517_merged.tif,0.2,3,202169235,5,10,0.195,0.003467,40.5098,0.9781,0.013077,34.2566,0.9159
600M,chip_308_517_merged.tif,0.2,4,1869707365,5,10,0.195,0.004664,37.9209,0.9666,0.019475,31.2497,0.8517
600M,chip_308_517_merged.tif,0.4,0,1282712682,10,10,0.391,0.008489,35.7482,0.9427,0.016786,32.3238,0.885
600M,chip_308_517_merged.tif,0.4,1,802767164,10,10,0.391,0.008565,36.0862,0.9412,0.015973,32.9147,0.8906
600M,chip_308_517_merged.tif,0.4,2,422160533,10,10,0.391,0.007316,36.8328,0.9505,0.014671,33.3562,0.9026
600M,chip_308_517_merged.tif,0.4,3,2089698663,10,10,0.391,0.008255,36.498,0.9443,0.015404,33.4081,0.8967
600M,chip_308_517_merged.tif,0.4,4,1709092032,10,10,0.391,0.009236,35.5711,0.9372,0.019303,32.0885,0.8705
600M,chip_308_517_merged.tif,0.6,0,539414475,11,14,0.602,0.015403,32.6157,0.8817,0.02143,30.9696,0.8355
600M,chip_308_517_merged.tif,0.6,1,59468957,11,14,0.602,0.014025,33.3903,0.8845,0.019336,31.9564,0.8435
600M,chip_308_517_merged.tif,0.6,2,1826345974,11,14,0.602,0.01432,33.2395,0.8889,0.019317,31.7352,0.8547
600M,chip_308_517_merged.tif,0.6,3,1346400456,11,14,0.602,0.015336,32.9159,0.8756,0.021627,31.3272,0.827
600M,chip_308_517_merged.tif,0.6,4,965793825,11,14,0.602,0.015599,32.6576,0.8741,0.021577,31.1002,0.8268
600M,chip_308_517_merged.tif,0.8,0,56822279,13,15,0.762,0.023363,30.3013,0.8022,0.025766,29.8243,0.7806
600M,chip_308_517_merged.tif,0.8,1,1724360409,13,15,0.762,0.021346,30.8803,0.8163,0.024395,30.2161,0.7934
600M,chip_308_517_merged.tif,0.8,2,1343753778,13,16,0.812,0.025044,30.0448,0.7802,0.02616,29.9119,0.7742
600M,chip_308_517_merged.tif,0.8,3,963147147,13,15,0.762,0.023825,29.6344,0.806,0.02792,28.7819,0.7771
600M,chip_308_517_merged.tif,0.8,4,483201629,13,15,0.762,0.022365,30.4626,0.8035,0.02634,29.627,0.775
600M,chip_159_403_merged.tif,0.2,0,1543292066,5,10,0.195,0.00291,42.3286,0.9767,0.0101,36.7228,0.9134
600M,chip_159_403_merged.tif,0.2,1,1063346548,5,10,0.195,0.00327,41.5604,0.9748,0.011755,36.2497,0.9131
600M,chip_159_403_merged.tif,0.2,2,682739917,5,10,0.195,0.003164,42.0238,0.9765,0.011274,36.152,0.9099
